Starting process <0> on on <c3040.ofp>
Starting process <3> on on <c3043.ofp>
Starting process <1> on on <c3041.ofp>
Starting process <2> on on <c3042.ofp>
Init; 84758.20959 ms
Iter 0; 15341.585493; 12944.506863; 1288.262506; 1108.816124; 2500000; 2500000; 2500000; 2500000
Iter 1; 29658.481838; 28324.890849; 612.606093; 720.984896; 2500000; 2500000; 2500000; 2500000
Iter 2; 25399.517963; 24315.790434; 462.249898; 621.477631; 2500000; 2500000; 2500000; 2500000
Iter 3; 17752.176438; 16742.004171; 453.367341; 556.804926; 2500000; 2500000; 2500000; 2500000
Iter 4; 16935.234046; 15943.952691; 479.808943; 511.472412; 2500000; 2500000; 2500000; 2500000
Iter 5; 16772.999182; 15827.546125; 421.010598; 524.442459; 2500000; 2500000; 2500000; 2500000
Iter 6; 15904.757234; 14547.291324; 424.243135; 933.222775; 2500000; 2500000; 2500000; 2500000
Iter 7; 16351.55619; 15430.743395; 413.019554; 507.793241; 2500000; 2500000; 2500000; 2500000
Iter 8; 11895.796991; 10933.212107; 425.565772; 537.019112; 2500000; 2500000; 2500000; 2500000
Iter 9; 11131.993609; 10196.259972; 412.973584; 522.760053; 2500000; 2500000; 2500000; 2500000
Iter 10; 11154.369237; 10218.479786; 410.273681; 525.61577; 2500000; 2500000; 2500000; 2500000
Iter 11; 11085.599187; 10128.666284; 462.952086; 493.980817; 2500000; 2500000; 2500000; 2500000
Iter 12; 10966.544022; 9994.235679; 468.666651; 503.641692; 2500000; 2500000; 2500000; 2500000
Iter 13; 10881.354721; 9970.169261; 402.74975; 508.43571; 2500000; 2500000; 2500000; 2500000
Iter 14; 10954.153284; 10045.731177; 401.542913; 506.879194; 2500000; 2500000; 2500000; 2500000
Iter 15; 10799.16812; 9908.745047; 392.591596; 497.831477; 2500000; 2500000; 2500000; 2500000
Iter 16; 10720.303472; 9819.766236; 400.955974; 499.581262; 2500000; 2500000; 2500000; 2500000
Iter 17; 10805.114715; 9909.949474; 397.922033; 497.243208; 2500000; 2500000; 2500000; 2500000
Iter 18; 10849.761771; 9952.378486; 393.062514; 504.320771; 2500000; 2500000; 2500000; 2500000
Iter 19; 11200.760753; 10302.194921; 394.125952; 504.43988; 2500000; 2500000; 2500000; 2500000
