# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.002378376 7 0 1
0.002411813 7 1 0
0.002414787 6 1 1
0.002454892 5 1 2
0.002489328 4 1 3
0.002497299 3 1 4
0.002519317 2 1 5
0.002527961 1 1 6
0.002529113 0 1 7
0.0025486 1 1 6
0.002549365 2 1 5
0.002551623 3 1 4
0.002563331 2 1 5
0.002566673 1 1 6
0.002565691 2 1 5
0.002574271 3 1 4
0.002577178 2 1 5
0.002579275 3 1 4
0.002575268 4 1 3
0.002588444 5 1 2
0.002588061 6 1 1
0.002589196 5 1 2
0.002592825 6 1 1
0.002601292 7 1 0
0.007503176 8 0 0
0.007535464 8 1 -1
0.007550795 7 1 0
0.007575134 6 1 1
0.007601942 5 1 2
0.007613573 4 1 3
0.007623491 5 1 2
0.007628316 4 1 3
0.00763858 3 1 4
0.007640851 2 1 5
0.007647627 1 1 6
0.007664127 2 1 5
0.007665603 3 1 4
0.007675927 2 1 5
0.007678481 3 1 4
0.007681462 4 1 3
0.007681458 5 1 2
0.007684713 6 1 1
0.007694631 7 1 0
0.007696439 8 1 -1
0.012589897 9 0 -1
0.012625019 9 1 -2
0.012648555 8 1 -1
0.012683363 7 1 0
0.012725704 8 1 -1
0.012732132 7 1 0
0.012735241 6 1 1
0.012745793 5 1 2
0.012747003 4 1 3
0.012766216 5 1 2
0.012769473 6 1 1
0.012771212 5 1 2
0.012785826 6 1 1
0.012787423 7 1 0
0.012787535 8 1 -1
0.01279124 9 1 -2
0.017728269 10 0 -2
0.017763452 10 1 -3
0.017804403 9 1 -2
0.017872824 10 1 -3
0.017881394 9 1 -2
0.0179004 10 1 -3
0.01790121 9 1 -2
0.017908477 8 1 -1
0.01794067 9 1 -2
0.017941042 10 1 -3
0.022855834 11 0 -3
0.022895193 11 1 -4
0.022951278 10 1 -3
0.023004028 11 1 -4
0.023008323 10 1 -3
0.023030171 11 1 -4
0.027986854 12 0 -4
0.02802507 12 1 -5
0.028080588 11 1 -4
0.028102019 12 1 -5
0.0331215 13 0 -5
0.033155825 14 0 -6
0.037537284 14 0 -6


# place(1)
0 8 0 0
0.037537284 8 0 0


# place(2)
0 8 0 0
0.037537284 8 0 0


# place(3)
0 8 0 0
0.037537284 8 0 0


