# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.005387901 7 0 1
0.005463733 7 1 0
0.005485362 6 1 1
0.005545785 5 1 2
0.005576789 4 1 3
0.005597796 3 1 4
0.005606468 2 1 5
0.005622323 1 1 6
0.005647387 0 1 7
0.005715366 1 1 6
0.00572005 2 1 5
0.005723609 3 1 4
0.005736615 2 1 5
0.005743088 3 1 4
0.005760621 4 1 3
0.00577383 5 1 2
0.005779544 6 1 1
0.005783469 7 1 0
0.005790991 6 1 1
0.005817861 7 1 0
0.010563514 8 0 0
0.010609654 8 1 -1
0.010639889 7 1 0
0.010700755 6 1 1
0.010746117 5 1 2
0.010767465 4 1 3
0.010795181 3 1 4
0.010831709 2 1 5
0.010839716 3 1 4
0.010839282 4 1 3
0.010851892 5 1 2
0.010851406 4 1 3
0.010881614 5 1 2
0.010891952 6 1 1
0.010908841 5 1 2
0.010917426 4 1 3
0.010917979 5 1 2
0.010921074 6 1 1
0.010946235 5 1 2
0.010958241 6 1 1
0.010971215 7 1 0
0.010983115 8 1 -1
0.015700656 9 0 -1
0.015804861 9 1 -2
0.015844055 8 1 -1
0.015930736 7 1 0
0.01595042 6 1 1
0.015980473 5 1 2
0.015988976 4 1 3
0.015996821 3 1 4
0.015999051 4 1 3
0.016014092 5 1 2
0.016015538 6 1 1
0.016022046 5 1 2
0.016029364 6 1 1
0.016030306 7 1 0
0.016033676 8 1 -1
0.016043375 7 1 0
0.016056136 8 1 -1
0.016227088 9 1 -2
0.020910776 10 0 -2
0.020962681 10 1 -3
0.02099527 9 1 -2
0.021042935 8 1 -1
0.021101351 7 1 0
0.021111683 8 1 -1
0.021113531 9 1 -2
0.021149053 10 1 -3
0.026094832 11 0 -3
0.026142796 11 1 -4
0.02619868 10 1 -3
0.026262328 11 1 -4
0.026277653 10 1 -3
0.026305188 11 1 -4
0.031255608 12 0 -4
0.031303277 12 1 -5
0.031345631 11 1 -4
0.031388418 12 1 -5
0.036417864 13 0 -5
0.036960435 14 0 -6
0.043099301 14 0 -6


# place(1)
0 8 0 0
0.043099301 8 0 0


# place(2)
0 8 0 0
0.043099301 8 0 0


# place(3)
0 8 0 0
0.043099301 8 0 0


