# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.004112542 7 0 1
0.004224193 6 0 2
0.004199137 6 1 1
0.004337119 5 1 2
0.004347487 4 1 3
0.004357783 3 1 4
0.00439845 2 1 5
0.004420864 1 1 6
0.004487002 2 1 5
0.004502478 1 1 6
0.004509653 0 1 7
0.004529744 1 1 6
0.004546926 2 1 5
0.004551529 3 1 4
0.004567187 2 1 5
0.004586159 1 1 6
0.004592488 2 1 5
0.004595571 3 1 4
0.004611966 4 1 3
0.004614724 3 1 4
0.004631344 2 1 5
0.004646143 1 1 6
0.004646049 2 1 5
0.004653306 3 1 4
0.004651748 4 1 3
0.004662689 5 1 2
0.004665851 6 1 1
0.004711369 7 1 0
0.009376488 8 0 0
0.009512866 8 1 -1
0.009562656 7 1 0
0.009658137 6 1 1
0.00968403 5 1 2
0.009719424 4 1 3
0.009766126 3 1 4
0.009783037 4 1 3
0.009797545 3 1 4
0.00979972 2 1 5
0.009802424 3 1 4
0.009802393 4 1 3
0.009808451 3 1 4
0.009825711 4 1 3
0.009847542 5 1 2
0.009853503 6 1 1
0.009857468 5 1 2
0.009867899 4 1 3
0.009894365 5 1 2
0.009917991 4 1 3
0.009926257 5 1 2
0.009953404 6 1 1
0.009956631 7 1 0
0.009962401 8 1 -1
0.014610368 9 0 -1
0.014672756 9 1 -2
0.014721114 8 1 -1
0.014769836 7 1 0
0.014798361 6 1 1
0.014845367 5 1 2
0.014857084 4 1 3
0.014878748 3 1 4
0.014892017 4 1 3
0.014906861 5 1 2
0.014905511 4 1 3
0.014927978 5 1 2
0.014927659 6 1 1
0.014930578 7 1 0
0.014937093 6 1 1
0.01493824 7 1 0
0.014945728 8 1 -1
0.014951884 9 1 -2
0.019775355 10 0 -2
0.01981433 10 1 -3
0.019860394 9 1 -2
0.019974816 10 1 -3
0.019979536 9 1 -2
0.019989621 8 1 -1
0.020044732 9 1 -2
0.020068125 10 1 -3
0.020073556 9 1 -2
0.020098857 10 1 -3
0.024926502 11 0 -3
0.024974917 11 1 -4
0.025020776 10 1 -3
0.025106984 11 1 -4
0.025171578 10 1 -3
0.02519015 11 1 -4
0.03008642 12 0 -4
0.030133185 12 1 -5
0.030171942 11 1 -4
0.030198345 12 1 -5
0.03524329 13 0 -5
0.035830187 14 0 -6
0.043018084 14 0 -6


# place(1)
0 8 0 0
0.043018084 8 0 0


# place(2)
0 8 0 0
0.043018084 8 0 0


# place(3)
0 8 0 0
0.043018084 8 0 0


