Starting process <0> on on <c2437.ofp>
Starting process <1> on on <c2438.ofp>
Starting process <2> on on <c2439.ofp>
Starting process <3> on on <c2440.ofp>
Init; 79084.027022 ms
Iter 0; 21419.472398; 17554.298653; 2811.499687; 1053.674058; 4000000; 1000000; 2000000; 3000000
Iter 1; 48916.217187; 47600.106979; 599.360508; 716.7497; 4000000; 1000000; 2000000; 3000000
Iter 2; 37404.11018; 36306.870165; 479.146496; 618.093519; 4000000; 1000000; 2000000; 3000000
Iter 3; 18677.829734; 17712.672923; 438.858539; 526.298272; 4000000; 1000000; 2000000; 3000000
Iter 4; 18797.920377; 17787.384181; 479.219478; 531.316718; 4000000; 1000000; 2000000; 3000000
Iter 5; 18472.660569; 17495.462822; 425.347197; 551.85055; 4000000; 1000000; 2000000; 3000000
Iter 6; 17584.670888; 16601.967275; 457.216792; 525.486821; 4000000; 1000000; 2000000; 3000000
Iter 7; 16959.594685; 15580.091232; 847.813095; 531.690358; 4000000; 1000000; 2000000; 3000000
Iter 8; 16138.538256; 15200.608918; 417.653579; 520.275759; 4000000; 1000000; 2000000; 3000000
Iter 9; 15894.262974; 14945.823176; 418.514964; 529.924834; 4000000; 1000000; 2000000; 3000000
Iter 10; 15813.300678; 14898.514138; 405.538261; 509.248279; 4000000; 1000000; 2000000; 3000000
Iter 11; 15831.761655; 14919.02278; 404.003182; 508.735693; 4000000; 1000000; 2000000; 3000000
Iter 12; 16087.330426; 15023.068781; 556.361492; 507.900153; 4000000; 1000000; 2000000; 3000000
Iter 13; 15883.760602; 14982.437471; 401.767748; 499.555383; 4000000; 1000000; 2000000; 3000000
Iter 14; 15977.137862; 15055.09565; 407.475957; 514.566255; 4000000; 1000000; 2000000; 3000000
Iter 15; 15942.003723; 15034.109303; 400.931064; 506.963356; 4000000; 1000000; 2000000; 3000000
Iter 16; 15824.979677; 14913.33975; 404.68336; 506.956567; 4000000; 1000000; 2000000; 3000000
Iter 17; 16193.365201; 15286.55362; 405.233016; 501.578565; 4000000; 1000000; 2000000; 3000000
Iter 18; 15823.195087; 14909.098387; 405.106234; 508.990466; 4000000; 1000000; 2000000; 3000000
Iter 19; 15824.522371; 14894.83587; 403.964573; 525.721928; 4000000; 1000000; 2000000; 3000000
