Init  ; 433.355929
Iter 0; 5102.927128
Iter 1; 271.175699
Iter 2; 321.560989
Iter 3; 314.55087
Iter 4; 302.026868
Iter 5; 289.449638
Iter 6; 316.211693
Iter 7; 334.059624
Iter 8; 312.546926
Iter 9; 286.40041
Iter 10; 317.583183
Iter 11; 321.014241
Iter 12; 303.284961
Iter 13; 298.512684
Iter 14; 304.78534
