Init  ; 431.765181
Iter 0; 5200.07646
Iter 1; 354.755827
Iter 2; 322.713813
Iter 3; 306.281166
Iter 4; 316.05231
Iter 5; 351.263105
Iter 6; 301.427953
Iter 7; 324.353394
Iter 8; 312.510109
Iter 9; 326.987055
Iter 10; 308.287896
Iter 11; 310.114547
Iter 12; 355.320657
Iter 13; 320.784682
Iter 14; 293.77981
