Init  ; 438.270286
Iter 0; 5150.24092
Iter 1; 316.063563
Iter 2; 318.866022
Iter 3; 316.463424
Iter 4; 320.880614
Iter 5; 317.229906
Iter 6; 347.302059
Iter 7; 325.229674
Iter 8; 324.320295
Iter 9; 303.536767
Iter 10; 318.258867
Iter 11; 312.520095
Iter 12; 326.868108
Iter 13; 309.41287
Iter 14; 329.966566
