Init  ; 453.274551
Iter 0; 5334.136478
Iter 1; 361.180477
Iter 2; 323.225264
Iter 3; 320.896825
Iter 4; 325.947692
Iter 5; 315.472999
Iter 6; 311.487801
Iter 7; 342.751334
Iter 8; 319.362963
Iter 9; 333.763121
Iter 10; 296.484879
Iter 11; 316.469717
Iter 12; 325.382335
Iter 13; 303.046175
Iter 14; 300.246162
