Init; 10724.92504 ms
Iter 0; 26371.385872; 26099.424348; 271.961524
Iter 1; 720.882242; 622.308314; 98.573928
Iter 2; 779.304033; 697.097422; 82.206611
Iter 3; 452.624765; 386.77889; 65.845875
Iter 4; 793.931571; 722.452292; 71.479279
Iter 5; 434.925396; 369.30295; 65.622446
Iter 6; 621.597648; 571.455714; 50.141934
Iter 7; 413.973753; 358.770086; 55.203667
Iter 8; 416.815103; 366.098903; 50.7162
Iter 9; 614.840021; 564.752647; 50.087374
Iter 10; 406.345136; 356.61749; 49.727646
Iter 11; 425.760204; 374.451878; 51.308326
Iter 12; 467.355092; 416.821531; 50.533561
Iter 13; 418.213741; 368.010158; 50.203583
Iter 14; 600.987189; 550.311378; 50.675811
Iter 15; 437.086093; 385.30235; 51.783743
Iter 16; 418.878587; 367.622611; 51.255976
Iter 17; 492.95961; 443.857129; 49.102481
Iter 18; 398.570576; 349.045608; 49.524968
Iter 19; 399.581979; 349.307067; 50.274912
Iter 20; 415.062991; 363.00781; 52.055181
Iter 21; 595.420734; 542.638367; 52.782367
Iter 22; 427.029946; 373.420294; 53.609652
Iter 23; 415.190271; 365.560364; 49.629907
Iter 24; 535.473932; 485.769675; 49.704257
Iter 25; 399.955217; 351.833921; 48.121296
Iter 26; 419.249725; 357.761673; 61.488052
Iter 27; 594.590159; 547.195868; 47.394291
Iter 28; 434.569469; 383.410031; 51.159438
Iter 29; 420.881375; 365.436545; 55.44483
