Init; 10407.127541 ms
Iter 0; 26784.086972; 26421.872384; 362.214588
Iter 1; 742.660367; 661.783183; 80.877184
Iter 2; 797.411988; 722.591865; 74.820123
Iter 3; 446.980913; 375.012795; 71.968118
Iter 4; 837.708586; 760.475586; 77.233
Iter 5; 440.317284; 377.857322; 62.459962
Iter 6; 645.834164; 585.786048; 60.048116
Iter 7; 419.480727; 361.683067; 57.79766
Iter 8; 426.166046; 366.980648; 59.185398
Iter 9; 645.994264; 585.987677; 60.006587
Iter 10; 423.87105; 364.487742; 59.383308
Iter 11; 447.421463; 389.276433; 58.14503
Iter 12; 505.190893; 447.538693; 57.6522
Iter 13; 458.517706; 396.329643; 62.188063
Iter 14; 437.386199; 376.184854; 61.201345
Iter 15; 607.144374; 545.97398; 61.170394
Iter 16; 430.652989; 369.970013; 60.682976
Iter 17; 425.949516; 367.772707; 58.176809
Iter 18; 524.568293; 466.504684; 58.063609
Iter 19; 452.493545; 393.524667; 58.968878
Iter 20; 432.044207; 374.739787; 57.30442
Iter 21; 643.546308; 585.578368; 57.96794
Iter 22; 429.272521; 371.913551; 57.35897
Iter 23; 421.872872; 364.546792; 57.32608
Iter 24; 610.509519; 546.442639; 64.06688
Iter 25; 429.602881; 371.477831; 58.12505
Iter 26; 420.964554; 362.937315; 58.027239
Iter 27; 427.803964; 369.211275; 58.592689
Iter 28; 614.520883; 555.857364; 58.663519
Iter 29; 434.736203; 376.712293; 58.02391
