# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.003754788 7 0 1
0.003836351 7 1 0
0.003859893 6 1 1
0.00396499 5 1 2
0.003996874 4 1 3
0.003998411 3 1 4
0.004020089 2 1 5
0.004020096 1 1 6
0.004039533 0 1 7
0.004115696 1 1 6
0.004154859 0 1 7
0.004184833 1 1 6
0.004187097 2 1 5
0.004189509 3 1 4
0.004195137 4 1 3
0.004197905 5 1 2
0.004198429 6 1 1
0.004213528 7 1 0
0.008938683 8 0 0
0.00898789 8 1 -1
0.009016279 7 1 0
0.009056771 6 1 1
0.009094914 5 1 2
0.009127547 4 1 3
0.009128763 3 1 4
0.00913633 2 1 5
0.009152611 1 1 6
0.009174923 2 1 5
0.009179101 3 1 4
0.009185914 4 1 3
0.009192588 3 1 4
0.00920489 2 1 5
0.009217429 3 1 4
0.00922267 2 1 5
0.009245914 3 1 4
0.009249923 4 1 3
0.009254004 5 1 2
0.009253997 6 1 1
0.009267092 7 1 0
0.00927312 6 1 1
0.009281086 7 1 0
0.009285048 8 1 -1
0.014114553 9 0 -1
0.014165666 9 1 -2
0.014205907 8 1 -1
0.014283852 7 1 0
0.014300158 6 1 1
0.014301329 7 1 0
0.014309194 6 1 1
0.014314916 5 1 2
0.014314976 4 1 3
0.014334766 3 1 4
0.014352465 4 1 3
0.014358506 3 1 4
0.014359482 4 1 3
0.014380245 5 1 2
0.014380249 4 1 3
0.014386155 5 1 2
0.014396043 6 1 1
0.014398735 7 1 0
0.01440323 8 1 -1
0.014408783 9 1 -2
0.019249427 10 0 -2
0.019274862 10 1 -3
0.019291663 9 1 -2
0.019315488 8 1 -1
0.019337824 9 1 -2
0.019341536 8 1 -1
0.019340836 7 1 0
0.019349542 6 1 1
0.019359339 5 1 2
0.019366582 6 1 1
0.019370296 5 1 2
0.019371221 6 1 1
0.019373583 7 1 0
0.019378698 8 1 -1
0.01938143 7 1 0
0.019396653 8 1 -1
0.019397777 9 1 -2
0.019401148 8 1 -1
0.019408616 9 1 -2
0.019411491 10 1 -3
0.024350755 11 0 -3
0.024374158 11 1 -4
0.024402366 10 1 -3
0.024445663 9 1 -2
0.024485878 10 1 -3
0.024490556 9 1 -2
0.024491402 10 1 -3
0.024492726 9 1 -2
0.024506217 10 1 -3
0.024518616 11 1 -4
0.02945627 12 0 -4
0.029479375 12 1 -5
0.029486059 11 1 -4
0.029516639 10 1 -3
0.029529833 11 1 -4
0.029551521 12 1 -5
0.034565706 13 0 -5
0.034653577 13 1 -6
0.034690175 12 1 -5
0.034741001 13 1 -6
0.039736571 14 0 -6
0.040120299 15 0 -7
0.046675578 15 0 -7


# place(1)
0 8 0 0
0.046675578 8 0 0


# place(2)
0 8 0 0
0.046675578 8 0 0


# place(3)
0 8 0 0
0.046675578 8 0 0


