Starting process <0> on on <harp>
Init; 4588.332291 ms
Iter 0; 1124.281827; 539.753461; 299.718151; 284.810215
Iter 1; 739.524363; 393.345986; 174.703817; 171.47456
Iter 2; 617.591019; 309.577117; 168.346816; 139.667086
Iter 3; 633.495331; 291.375098; 178.680816; 163.439417
Iter 4; 834.656167; 293.922327; 356.332511; 184.401329
Iter 5; 615.388806; 302.622552; 174.15347; 138.612784
Iter 6; 608.939669; 289.090099; 174.327266; 145.522304
Iter 7; 631.78978; 296.5286; 177.507829; 157.753351
Iter 8; 623.905561; 299.171696; 178.066871; 146.666994
Iter 9; 786.607421; 304.172862; 306.027583; 176.406976
Iter 10; 666.795759; 325.266964; 187.973309; 153.555486
Iter 11; 12019.665543; 300.481373; 184.243357; 11534.940813
Iter 12; 618.562885; 289.796871; 183.653928; 145.112086
Iter 13; 634.60142; 293.544845; 189.452832; 151.603743
Iter 14; 645.386252; 296.673556; 193.425713; 155.286983
Iter 15; 686.688752; 302.89035; 200.051666; 183.746736
Iter 16; 809.745791; 340.624738; 300.192045; 168.929008
Iter 17; 705.565275; 326.522269; 213.961083; 165.081923
Iter 18; 722.067134; 342.579703; 209.323015; 170.164416
Iter 19; 706.527355; 318.806849; 217.825536; 169.89497
Iter 20; 690.897564; 312.133367; 209.89591; 168.868287
Iter 21; 692.481371; 313.071152; 207.756979; 171.65324
Iter 22; 711.25075; 324.107667; 215.064057; 172.079026
Iter 23; 709.330911; 317.310842; 217.82755; 174.192519
Iter 24; 710.929346; 318.638995; 214.050182; 178.240169
Iter 25; 723.767988; 311.598825; 234.800984; 177.368179
Iter 26; 812.744619; 382.716755; 257.849567; 172.178297
Iter 27; 773.0834; 327.685873; 250.958312; 194.439215
Iter 28; 748.50532; 331.927572; 220.300076; 196.277672
Iter 29; 722.88173; 322.972385; 221.971809; 177.937536
