Starting process <0> on on <harp>
Init; 4478.176066 ms
Iter 0; 1187.399292; 535.634473; 334.952212; 316.812607
Iter 1; 627.743575; 305.624127; 182.924482; 139.194966
Iter 2; 584.919865; 267.783303; 176.857878; 140.278684
Iter 3; 644.819108; 269.508135; 183.414573; 191.8964
Iter 4; 761.504485; 276.770911; 241.510537; 243.223037
Iter 5; 621.014307; 289.438414; 182.665048; 148.910845
Iter 6; 614.031751; 269.796083; 192.288629; 151.947039
Iter 7; 631.584048; 276.176349; 184.896599; 170.5111
Iter 8; 616.76247; 273.956579; 186.651413; 156.154478
Iter 9; 620.191159; 278.984748; 186.069369; 155.137042
Iter 10; 810.531013; 359.400923; 264.439113; 186.690977
Iter 11; 629.705225; 284.320487; 188.218528; 157.16621
Iter 12; 11995.445671; 11641.421897; 196.027959; 157.995815
Iter 13; 799.759272; 271.047154; 283.600819; 245.111299
Iter 14; 643.971119; 276.729861; 197.014271; 170.226987
Iter 15; 684.274221; 282.781675; 202.903745; 198.588801
Iter 16; 784.738444; 286.792288; 293.768963; 204.177193
Iter 17; 729.16669; 306.711916; 227.638176; 194.816598
Iter 18; 707.46441; 295.262077; 224.254374; 187.947959
Iter 19; 695.504703; 290.659864; 218.024079; 186.82076
Iter 20; 701.785339; 292.788762; 221.530971; 187.465606
Iter 21; 699.694108; 293.549937; 220.934919; 185.209252
Iter 22; 700.29664; 291.854603; 221.575919; 186.866118
Iter 23; 704.266083; 293.951905; 219.862978; 190.4512
Iter 24; 712.673919; 297.373396; 224.638743; 190.66178
Iter 25; 713.656591; 301.217747; 221.813518; 190.625326
Iter 26; 725.354606; 298.562462; 224.35292; 202.439224
Iter 27; 721.522267; 302.243356; 227.005535; 192.273376
Iter 28; 726.906775; 299.909116; 227.67264; 199.325019
Iter 29; 727.950115; 300.587244; 231.824562; 195.538309
