Starting process <1> on on <c1425.ofp>
Starting process <9> on on <c1791.ofp>
Starting process <11> on on <c1793.ofp>
Starting process <8> on on <c1436.ofp>
Starting process <0> on on <c1420.ofp>
Starting process <12> on on <c1814.ofp>
Starting process <4> on on <c1428.ofp>
Starting process <10> on on <c1792.ofp>
Starting process <5> on on <c1433.ofp>
Starting process <15> on on <c1817.ofp>
Starting process <13> on on <c1815.ofp>
Starting process <3> on on <c1427.ofp>
Starting process <7> on on <c1435.ofp>
Starting process <2> on on <c1426.ofp>
Starting process <6> on on <c1434.ofp>
Starting process <14> on on <c1816.ofp>
Round ; Elapsed Time (ms); h0 trees; h1 trees; h2 trees; h3 trees; h4 trees; h5 trees; h6 trees; h7 trees; h8 trees; h9 trees; h10 trees; h11 trees; h12 trees; h13 trees; h14 trees; h15 trees; h0 nodes; h1 nodes; h2 nodes; h3 nodes; h4 nodes; h5 nodes; h6 nodes; h7 nodes; h8 nodes; h9 nodes; h10 nodes; h11 nodes; h12 nodes; h13 nodes; h14 nodes; h15 nodes; 
Round 0; 3608.844564; 63000; 62000; 62000; 62000; 62000; 63000; 63000; 63000; 62000; 63000; 63000; 62000; 63000; 62000; 62000; 63000; 3.47371751E8; 3.38100572E8; 3.38515268E8; 3.3792259E8; 3.4099994E8; 3.42084894E8; 3.43188671E8; 3.4445029E8; 3.36916051E8; 3.421974E8; 3.44871949E8; 3.39822831E8; 3.44148608E8; 3.36919676E8; 3.39284166E8; 3.4355263E8; 
Round 1; 3060.961339; 60700; 60100; 60750; 62425; 61925; 62725; 63350; 64250; 64375; 60175; 64950; 63050; 63700; 62725; 60800; 64000; 3.30347605E8; 3.26469062E8; 3.34630656E8; 3.41563437E8; 3.37982641E8; 3.43066609E8; 3.44119242E8; 3.53896049E8; 3.51358752E8; 3.27960811E8; 3.55539088E8; 3.43753875E8; 3.49257157E8; 3.41677951E8; 3.33318935E8; 3.49081697E8; 
Round 2; 3067.675104; 61973; 61161; 60449; 61965; 61713; 62965; 62776; 64960; 64600; 61460; 64386; 62024; 63525; 61716; 60474; 63853; 3.35267803E8; 3.35272086E8; 3.32021414E8; 3.40721859E8; 3.37450843E8; 3.45647357E8; 3.44866216E8; 3.56990762E8; 3.50760999E8; 3.35506925E8; 3.5179508E8; 3.37105146E8; 3.46600365E8; 3.37756255E8; 3.29689558E8; 3.49977918E8; 
Round 3; 3215.77565; 61882; 60517; 60628; 62169; 61815; 62622; 63087; 64636; 64484; 61886; 64137; 62001; 63696; 62135; 60295; 64010; 3.37361355E8; 3.30042096E8; 3.28921699E8; 3.36438695E8; 3.35240659E8; 3.42091205E8; 3.46463986E8; 3.53550824E8; 3.54818218E8; 3.35543948E8; 3.50916376E8; 3.4137963E8; 3.46083253E8; 3.41759557E8; 3.28597395E8; 3.51348405E8; 
Round 4; 3496.655008; 62270; 60366; 60389; 62028; 61932; 62438; 62795; 64629; 64296; 61573; 64847; 62187; 63551; 62013; 60927; 63759; 3.40932633E8; 3.28406539E8; 3.29216864E8; 3.36172693E8; 3.40881622E8; 3.41263569E8; 3.4507809E8; 3.54768908E8; 3.5407473E8; 3.35656614E8; 3.53844063E8; 3.4095016E8; 3.48475259E8; 3.3954354E8; 3.31645086E8; 3.50170935E8; 
Round 5; 4869.708386; 62583; 60746; 61691; 62762; 61024; 62489; 63063; 63405; 64025; 60764; 63450; 62979; 63480; 62186; 61304; 64049; 3.4557773E8; 3.28574298E8; 3.34955661E8; 3.44008E8; 3.32575824E8; 3.42039161E8; 3.41960556E8; 3.51404279E8; 3.49606909E8; 3.33861591E8; 3.47284645E8; 3.45610931E8; 3.46473245E8; 3.39627426E8; 3.35698023E8; 3.48544389E8; 
Round 6; 5126.916296; 63285; 61533; 61686; 62476; 60806; 62788; 62571; 62823; 63915; 61302; 64149; 63655; 63405; 60203; 60939; 64464; 3.4802118E8; 3.37828802E8; 3.351294E8; 3.38669096E8; 3.33097581E8; 3.44041605E8; 3.43420387E8; 3.39716045E8; 3.46827535E8; 3.34283698E8; 3.50770439E8; 3.49283821E8; 3.46267626E8; 3.28713011E8; 3.36876646E8; 3.54129269E8; 
Round 7; 4688.734126; 63094; 61150; 62077; 62984; 59767; 63290; 63765; 63047; 62192; 62135; 64299; 63762; 63401; 59993; 61119; 63925; 3.42430923E8; 3.32426994E8; 3.38747251E8; 3.45130587E8; 3.26412091E8; 3.44153641E8; 3.46270855E8; 3.42901471E8; 3.42974261E8; 3.40832605E8; 3.50312519E8; 3.47307685E8; 3.47241786E8; 3.27815804E8; 3.3559664E8; 3.49142173E8; 
Round 8; 5023.176673; 64161; 59330; 61674; 64032; 60225; 63686; 63476; 62731; 62210; 61378; 64493; 64363; 64549; 60634; 59996; 63062; 3.4987966E8; 3.26741658E8; 3.35423874E8; 3.49303193E8; 3.28114761E8; 3.46503737E8; 3.43436326E8; 3.43990878E8; 3.41035458E8; 3.35288152E8; 3.54007848E8; 3.53404493E8; 3.53925592E8; 3.25703252E8; 3.25376297E8; 3.43906679E8; 
Round 9; 4742.566157; 64841; 58436; 62100; 64590; 60439; 63722; 63895; 63220; 60686; 61192; 64115; 64725; 64895; 61270; 58002; 63872; 3.52287187E8; 3.17303392E8; 3.38142888E8; 3.51261927E8; 3.30939586E8; 3.46796233E8; 3.46586887E8; 3.44322993E8; 3.3045986E8; 3.36841107E8; 3.52830669E8; 3.52560412E8; 3.54164542E8; 3.34637988E8; 3.17106625E8; 3.5076086E8; 
