# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.005207285 7 0 1
0.005287642 7 1 0
0.005315837 6 1 1
0.005344539 5 1 2
0.005379458 4 1 3
0.005383144 3 1 4
0.005395454 2 1 5
0.005399053 1 1 6
0.005528621 2 1 5
0.005533063 1 1 6
0.005567862 2 1 5
0.005572101 1 1 6
0.005594567 2 1 5
0.005594065 3 1 4
0.005598586 2 1 5
0.005602447 1 1 6
0.005610769 2 1 5
0.005614643 1 1 6
0.005615394 2 1 5
0.005616016 3 1 4
0.005621339 4 1 3
0.005621567 3 1 4
0.005621281 2 1 5
0.005625649 1 1 6
0.005628219 2 1 5
0.005631573 1 1 6
0.005632391 2 1 5
0.005635602 1 1 6
0.005635772 2 1 5
0.005636583 3 1 4
0.005638857 2 1 5
0.005641272 3 1 4
0.005641617 4 1 3
0.005641886 5 1 2
0.00564325 6 1 1
0.00564363 7 1 0
0.010383094 8 0 0
0.010416083 8 1 -1
0.010448964 7 1 0
0.010480227 6 1 1
0.010502054 5 1 2
0.010514829 4 1 3
0.010529515 3 1 4
0.010529511 2 1 5
0.010579068 3 1 4
0.010585014 2 1 5
0.010609347 3 1 4
0.010612127 2 1 5
0.010626316 3 1 4
0.010627082 4 1 3
0.010628246 5 1 2
0.010630343 4 1 3
0.010629652 5 1 2
0.010635895 4 1 3
0.010636804 3 1 4
0.010643108 2 1 5
0.010645978 3 1 4
0.010648666 4 1 3
0.010648165 5 1 2
0.010649874 4 1 3
0.010649987 5 1 2
0.01065238 4 1 3
0.010653293 5 1 2
0.010654776 6 1 1
0.010654978 7 1 0
0.010656225 8 1 -1
0.015495422 9 0 -1
0.015523241 9 1 -2
0.01555231 8 1 -1
0.015591215 7 1 0
0.015604469 6 1 1
0.015638374 5 1 2
0.015642698 4 1 3
0.015641219 3 1 4
0.015647469 2 1 5
0.015677787 3 1 4
0.015678182 4 1 3
0.015678185 5 1 2
0.015690488 4 1 3
0.015693303 5 1 2
0.015697837 4 1 3
0.015702926 3 1 4
0.015704078 2 1 5
0.015710446 3 1 4
0.015721874 4 1 3
0.015722883 5 1 2
0.015726148 4 1 3
0.015727847 5 1 2
0.015729107 6 1 1
0.015731815 7 1 0
0.01573281 8 1 -1
0.015784789 7 1 0
0.01579686 6 1 1
0.015797552 5 1 2
0.015801874 4 1 3
0.015805664 3 1 4
0.015815555 4 1 3
0.015817507 5 1 2
0.015817329 6 1 1
0.015818378 7 1 0
0.0158204 6 1 1
0.015829846 5 1 2
0.01583156 6 1 1
0.015831202 7 1 0
0.015836079 6 1 1
0.015837457 7 1 0
0.015842806 8 1 -1
0.015848199 9 1 -2
0.020614314 10 0 -2
0.020639344 10 1 -3
0.020648791 9 1 -2
0.020665195 8 1 -1
0.02070263 7 1 0
0.02071002 8 1 -1
0.020712411 7 1 0
0.020715377 6 1 1
0.020719359 5 1 2
0.020721926 4 1 3
0.020738908 5 1 2
0.020742002 4 1 3
0.020741584 5 1 2
0.020741685 6 1 1
0.020749388 5 1 2
0.020751262 4 1 3
0.020751325 5 1 2
0.020756077 4 1 3
0.020766941 5 1 2
0.020767762 6 1 1
0.020768325 7 1 0
0.020768322 8 1 -1
0.020768944 9 1 -2
0.02077004 8 1 -1
0.020774765 9 1 -2
0.0207756 10 1 -3
0.025726242 11 0 -3
0.025770975 11 1 -4
0.025803837 10 1 -3
0.025842647 9 1 -2
0.025870977 8 1 -1
0.025881352 7 1 0
0.02588502 8 1 -1
0.025890145 7 1 0
0.025888543 6 1 1
0.025888545 5 1 2
0.025899808 6 1 1
0.025903056 5 1 2
0.025908797 6 1 1
0.025909173 7 1 0
0.025910117 8 1 -1
0.025910551 9 1 -2
0.025913517 8 1 -1
0.025914333 9 1 -2
0.025914867 8 1 -1
0.025917208 9 1 -2
0.02592069 10 1 -3
0.025922018 11 1 -4
0.03086173 12 0 -4
0.030881205 12 1 -5
0.030890226 11 1 -4
0.030917569 10 1 -3
0.030953974 9 1 -2
0.03095468 8 1 -1
0.030959125 9 1 -2
0.030960912 8 1 -1
0.030963655 7 1 0
0.030962572 6 1 1
0.030970855 5 1 2
0.030979372 6 1 1
0.030979655 7 1 0
0.03098094 8 1 -1
0.030981254 9 1 -2
0.030981422 10 1 -3
0.030981698 11 1 -4
0.030981495 12 1 -5
0.035964933 13 0 -5
0.035985686 13 1 -6
0.036012941 12 1 -5
0.036064221 13 1 -6
0.03606847 12 1 -5
0.036069914 11 1 -4
0.036076399 12 1 -5
0.036099408 11 1 -4
0.036110414 12 1 -5
0.036122802 13 1 -6
0.036125527 12 1 -5
0.036136451 13 1 -6
0.041074005 14 0 -6
0.04109967 14 1 -7
0.041128226 13 1 -6
0.041162248 14 1 -7
0.04116577 13 1 -6
0.041179845 14 1 -7
0.041190767 13 1 -6
0.041199095 14 1 -7
0.0461855 15 0 -7
0.046204509 15 1 -8
0.046241376 14 1 -7
0.046269097 15 1 -8
0.051296468 16 0 -8
0.051720236 17 0 -9
0.052070676 17 0 -9


# place(1)
0 8 0 0
0.052070676 8 0 0


# place(2)
0 8 0 0
0.052070676 8 0 0


# place(3)
0 8 0 0
0.052070676 8 0 0


