# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.004065811 7 0 1
0.004147432 7 1 0
0.004178076 6 1 1
0.004260545 5 1 2
0.004264891 6 1 1
0.004273655 5 1 2
0.004275023 4 1 3
0.00427359 3 1 4
0.004287606 2 1 5
0.004291769 1 1 6
0.004312401 0 1 7
0.004434742 1 1 6
0.004448264 0 1 7
0.004551001 1 1 6
0.004609316 2 1 5
0.004616325 1 1 6
0.004627408 0 1 7
0.004628815 1 1 6
0.004646537 2 1 5
0.004659178 1 1 6
0.004659234 2 1 5
0.004667591 3 1 4
0.004668034 4 1 3
0.004668561 5 1 2
0.004670482 6 1 1
0.004671217 7 1 0
0.009271189 8 0 0
0.009316857 8 1 -1
0.009333199 7 1 0
0.009373586 6 1 1
0.009407849 5 1 2
0.009423832 4 1 3
0.009451399 3 1 4
0.009461292 2 1 5
0.009461297 1 1 6
0.009569477 2 1 5
0.009573027 3 1 4
0.009575366 4 1 3
0.009584601 3 1 4
0.009584579 2 1 5
0.009587131 1 1 6
0.009624381 2 1 5
0.009654108 3 1 4
0.009653881 4 1 3
0.009660602 3 1 4
0.009660896 4 1 3
0.00966193 5 1 2
0.009672697 4 1 3
0.009674859 3 1 4
0.009686614 4 1 3
0.009695028 3 1 4
0.009703915 4 1 3
0.009705261 5 1 2
0.009705213 6 1 1
0.009709159 7 1 0
0.009708954 8 1 -1
0.014416112 9 0 -1
0.014501953 9 1 -2
0.014529288 8 1 -1
0.014570776 7 1 0
0.014622009 6 1 1
0.014636069 5 1 2
0.014634123 4 1 3
0.014650533 3 1 4
0.014650135 2 1 5
0.01470431 3 1 4
0.014721848 2 1 5
0.014730714 3 1 4
0.01474404 2 1 5
0.014764844 3 1 4
0.014764293 4 1 3
0.01476391 5 1 2
0.014767935 6 1 1
0.014769238 7 1 0
0.01476926 8 1 -1
0.014776517 9 1 -2
0.019608828 10 0 -2
0.019653129 10 1 -3
0.019692455 9 1 -2
0.019755191 8 1 -1
0.019783314 7 1 0
0.019798097 6 1 1
0.019803537 5 1 2
0.019811367 4 1 3
0.0198441 3 1 4
0.019874005 4 1 3
0.019879786 5 1 2
0.019882447 6 1 1
0.019893128 5 1 2
0.019893947 4 1 3
0.019897896 5 1 2
0.019897947 6 1 1
0.019905441 5 1 2
0.019906508 6 1 1
0.019906747 7 1 0
0.019909665 8 1 -1
0.019909813 9 1 -2
0.01991803 10 1 -3
0.024762547 11 0 -3
0.024801136 11 1 -4
0.024846441 10 1 -3
0.024911978 9 1 -2
0.02492793 8 1 -1
0.02493611 9 1 -2
0.024935841 8 1 -1
0.024940384 7 1 0
0.02494339 6 1 1
0.024966647 7 1 0
0.024990543 6 1 1
0.024988638 5 1 2
0.024997137 4 1 3
0.025014679 5 1 2
0.025016507 6 1 1
0.025021681 7 1 0
0.025021116 8 1 -1
0.025036217 9 1 -2
0.025045158 8 1 -1
0.02504987 7 1 0
0.025049303 8 1 -1
0.025054099 9 1 -2
0.025057091 10 1 -3
0.025066882 11 1 -4
0.029906114 12 0 -4
0.029950149 12 1 -5
0.029984421 11 1 -4
0.030026904 10 1 -3
0.030046976 9 1 -2
0.030060108 8 1 -1
0.030068934 9 1 -2
0.030077565 8 1 -1
0.030088561 7 1 0
0.030088566 6 1 1
0.030102341 7 1 0
0.030104479 8 1 -1
0.030107425 9 1 -2
0.03010918 8 1 -1
0.030109572 9 1 -2
0.030118343 8 1 -1
0.030128928 9 1 -2
0.030136092 10 1 -3
0.030133298 9 1 -2
0.030140222 10 1 -3
0.030140228 11 1 -4
0.03017351 12 1 -5
0.03506026 13 0 -5
0.035103716 13 1 -6
0.035148159 12 1 -5
0.035212716 11 1 -4
0.035240249 12 1 -5
0.035242137 11 1 -4
0.035272109 12 1 -5
0.035279139 11 1 -4
0.035296187 12 1 -5
0.035302746 11 1 -4
0.035314821 12 1 -5
0.03531502 13 1 -6
0.035318675 12 1 -5
0.035327328 13 1 -6
0.040210644 14 0 -6
0.040253187 14 1 -7
0.040299515 13 1 -6
0.040368591 14 1 -7
0.040365994 13 1 -6
0.040436102 14 1 -7
0.04044267 13 1 -6
0.04044931 14 1 -7
0.045360219 15 0 -7
0.045401074 15 1 -8
0.045445557 14 1 -7
0.045496941 15 1 -8
0.050508094 16 0 -8
0.051101507 17 0 -9
0.058718979 17 0 -9


# place(1)
0 8 0 0
0.058718979 8 0 0


# place(2)
0 8 0 0
0.058718979 8 0 0


# place(3)
0 8 0 0
0.058718979 8 0 0


