# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.0054455 7 0 1
0.005487257 7 1 0
0.005499148 6 1 1
0.005554595 5 1 2
0.005620623 4 1 3
0.005621171 3 1 4
0.005630408 2 1 5
0.005645281 1 1 6
0.005646412 0 1 7
0.005727399 1 1 6
0.005741229 0 1 7
0.005772523 1 1 6
0.005792241 2 1 5
0.005793206 3 1 4
0.005796935 2 1 5
0.005802605 3 1 4
0.005806913 4 1 3
0.005808048 3 1 4
0.005808048 4 1 3
0.005839452 3 1 4
0.005840341 4 1 3
0.005845525 3 1 4
0.005845526 2 1 5
0.00585691 1 1 6
0.005861747 2 1 5
0.005864563 3 1 4
0.005866495 2 1 5
0.005896248 3 1 4
0.005900479 4 1 3
0.005903995 5 1 2
0.005904251 6 1 1
0.005904908 7 1 0
0.010558493 8 0 0
0.010639582 8 1 -1
0.01065563 7 1 0
0.010711401 6 1 1
0.010726913 5 1 2
0.010769916 4 1 3
0.010776069 3 1 4
0.010778511 2 1 5
0.010778525 1 1 6
0.010825865 2 1 5
0.01082585 3 1 4
0.010831143 4 1 3
0.010836917 3 1 4
0.010839218 2 1 5
0.010854751 1 1 6
0.010863299 2 1 5
0.010872074 3 1 4
0.01087669 2 1 5
0.010884636 1 1 6
0.010890725 2 1 5
0.010893444 3 1 4
0.010901731 4 1 3
0.010904886 5 1 2
0.010906082 4 1 3
0.010906751 5 1 2
0.010910709 4 1 3
0.010918254 5 1 2
0.010927668 4 1 3
0.01092767 3 1 4
0.010930251 4 1 3
0.010941033 5 1 2
0.010944243 6 1 1
0.010944629 7 1 0
0.01095143 8 1 -1
0.015714369 9 0 -1
0.015741276 9 1 -2
0.015778425 8 1 -1
0.015868573 7 1 0
0.015875305 8 1 -1
0.01587425 7 1 0
0.015883747 6 1 1
0.015885174 5 1 2
0.015887139 4 1 3
0.015888078 3 1 4
0.015898089 2 1 5
0.01593475 3 1 4
0.015935112 4 1 3
0.015951387 3 1 4
0.015960165 2 1 5
0.015964302 3 1 4
0.015970131 4 1 3
0.015976948 5 1 2
0.015994142 6 1 1
0.015994517 7 1 0
0.015998354 6 1 1
0.015999812 7 1 0
0.01600311 8 1 -1
0.016017395 7 1 0
0.016017181 8 1 -1
0.016022577 9 1 -2
0.02081488 10 0 -2
0.020844753 10 1 -3
0.020913718 9 1 -2
0.021001686 8 1 -1
0.02100435 9 1 -2
0.021015321 8 1 -1
0.021033474 7 1 0
0.021033256 6 1 1
0.021036285 5 1 2
0.021063515 4 1 3
0.021095543 3 1 4
0.021097703 4 1 3
0.021103073 5 1 2
0.021105529 6 1 1
0.021122755 5 1 2
0.021129864 4 1 3
0.021132055 5 1 2
0.021132434 4 1 3
0.021136723 5 1 2
0.021140244 6 1 1
0.021145791 7 1 0
0.021156855 6 1 1
0.021180177 7 1 0
0.021182445 8 1 -1
0.021186128 9 1 -2
0.021211366 10 1 -3
0.025952928 11 0 -3
0.025987897 11 1 -4
0.026025598 10 1 -3
0.026115213 9 1 -2
0.026115204 8 1 -1
0.026131892 7 1 0
0.026141871 8 1 -1
0.026148233 7 1 0
0.026170712 6 1 1
0.026173111 5 1 2
0.026180472 6 1 1
0.026186172 7 1 0
0.026187391 6 1 1
0.026186611 7 1 0
0.026194496 6 1 1
0.026202781 7 1 0
0.026209602 6 1 1
0.026209634 7 1 0
0.026214952 6 1 1
0.026223552 5 1 2
0.02623192 4 1 3
0.026233607 5 1 2
0.026250813 6 1 1
0.026252338 7 1 0
0.026253358 8 1 -1
0.026254876 9 1 -2
0.026254607 10 1 -3
0.026257142 11 1 -4
0.031098424 12 0 -4
0.031134114 12 1 -5
0.031172388 11 1 -4
0.031262373 12 1 -5
0.031261358 11 1 -4
0.031271873 10 1 -3
0.031274512 9 1 -2
0.031298917 8 1 -1
0.031310154 7 1 0
0.031322707 6 1 1
0.031333391 7 1 0
0.031335387 6 1 1
0.031337111 7 1 0
0.031341494 8 1 -1
0.031355783 9 1 -2
0.031355868 10 1 -3
0.031359922 11 1 -4
0.031395562 12 1 -5
0.031398915 11 1 -4
0.031418111 12 1 -5
0.036240256 13 0 -5
0.036284546 13 1 -6
0.036298117 12 1 -5
0.036347014 11 1 -4
0.036366295 10 1 -3
0.036379592 11 1 -4
0.03638559 10 1 -3
0.036390124 11 1 -4
0.036392048 10 1 -3
0.036410784 9 1 -2
0.036415058 10 1 -3
0.036429026 9 1 -2
0.036437086 10 1 -3
0.036436382 11 1 -4
0.036436391 12 1 -5
0.036449632 13 1 -6
0.041398894 14 0 -6
0.041438711 14 1 -7
0.041477658 13 1 -6
0.041539441 12 1 -5
0.041543144 13 1 -6
0.04157892 14 1 -7
0.041583942 13 1 -6
0.04158753 14 1 -7
0.046538505 15 0 -7
0.046579798 15 1 -8
0.046622104 14 1 -7
0.046666756 15 1 -8
0.051679321 16 0 -8
0.05222498 17 0 -9
0.061302714 17 0 -9


# place(1)
0 8 0 0
0.061302714 8 0 0


# place(2)
0 8 0 0
0.061302714 8 0 0


# place(3)
0 8 0 0
0.061302714 8 0 0


