# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.002519625 7 0 1
0.002562319 7 1 0
0.00257343 6 1 1
0.002613679 5 1 2
0.002624684 4 1 3
0.002634187 3 1 4
0.002639926 2 1 5
0.00265154 1 1 6
0.002665456 0 1 7
0.00276131 1 1 6
0.002769218 0 1 7
0.002814095 1 1 6
0.002819631 0 1 7
0.002836658 1 1 6
0.002838833 2 1 5
0.002844083 1 1 6
0.002844601 0 1 7
0.00285702 1 1 6
0.002858002 2 1 5
0.002859356 3 1 4
0.002860689 4 1 3
0.002864315 3 1 4
0.002864889 4 1 3
0.002870965 5 1 2
0.002875516 6 1 1
0.002876353 7 1 0
0.007644646 8 0 0
0.007662134 8 1 -1
0.007677612 7 1 0
0.007716255 6 1 1
0.007727812 5 1 2
0.007743854 4 1 3
0.007757561 3 1 4
0.007757553 2 1 5
0.007759784 1 1 6
0.00780747 2 1 5
0.007807452 3 1 4
0.007813541 2 1 5
0.007815198 1 1 6
0.007838397 2 1 5
0.007847082 1 1 6
0.007849658 2 1 5
0.007852046 3 1 4
0.00785485 4 1 3
0.007854672 5 1 2
0.007855674 6 1 1
0.007861014 5 1 2
0.007861022 4 1 3
0.007865843 5 1 2
0.007869259 6 1 1
0.007869895 7 1 0
0.007878377 8 1 -1
0.012756033 9 0 -1
0.012778743 9 1 -2
0.012822219 8 1 -1
0.012841026 7 1 0
0.012873607 6 1 1
0.012894591 5 1 2
0.012903366 4 1 3
0.012903358 3 1 4
0.012905215 4 1 3
0.012911906 3 1 4
0.012918657 2 1 5
0.012928883 3 1 4
0.012938305 2 1 5
0.012946135 3 1 4
0.01294797 4 1 3
0.012953327 3 1 4
0.012957179 4 1 3
0.012958494 5 1 2
0.01295867 6 1 1
0.012958512 5 1 2
0.012963017 4 1 3
0.012964604 5 1 2
0.012965172 6 1 1
0.012969512 7 1 0
0.012971322 8 1 -1
0.012971397 9 1 -2
0.017865289 10 0 -2
0.017888877 10 1 -3
0.017907352 9 1 -2
0.017949347 10 1 -3
0.017959511 9 1 -2
0.017958885 8 1 -1
0.017958892 7 1 0
0.017968299 8 1 -1
0.017978563 7 1 0
0.017980393 6 1 1
0.0179804 5 1 2
0.017991458 4 1 3
0.018002424 5 1 2
0.018002118 6 1 1
0.018003682 7 1 0
0.018002587 6 1 1
0.018008513 7 1 0
0.018016161 6 1 1
0.018019569 5 1 2
0.018026585 4 1 3
0.01802987 5 1 2
0.018036243 4 1 3
0.018041046 5 1 2
0.018040946 6 1 1
0.018040745 7 1 0
0.018041881 8 1 -1
0.018043116 9 1 -2
0.018046877 10 1 -3
0.022987362 11 0 -3
0.023010916 11 1 -4
0.023028678 10 1 -3
0.023071382 11 1 -4
0.023074738 10 1 -3
0.023082506 9 1 -2
0.023088803 8 1 -1
0.023087936 7 1 0
0.023095235 8 1 -1
0.023095711 7 1 0
0.023096117 6 1 1
0.023106351 5 1 2
0.023107616 4 1 3
0.023126841 5 1 2
0.02312642 6 1 1
0.023126836 7 1 0
0.023128222 8 1 -1
0.023128711 9 1 -2
0.023129357 10 1 -3
0.023133449 9 1 -2
0.023141861 10 1 -3
0.023145192 11 1 -4
0.028106736 12 0 -4
0.028129301 12 1 -5
0.028175855 11 1 -4
0.028225616 10 1 -3
0.028236614 11 1 -4
0.028247502 10 1 -3
0.028254528 11 1 -4
0.028254548 12 1 -5
0.028257349 11 1 -4
0.02825864 10 1 -3
0.028267205 11 1 -4
0.028265328 10 1 -3
0.028265321 9 1 -2
0.028271222 10 1 -3
0.028271568 9 1 -2
0.028274535 10 1 -3
0.028274542 9 1 -2
0.028283801 10 1 -3
0.028284758 9 1 -2
0.028290296 8 1 -1
0.028297147 7 1 0
0.028296624 8 1 -1
0.028296616 9 1 -2
0.028309849 10 1 -3
0.02831537 11 1 -4
0.028318076 12 1 -5
0.033223175 13 0 -5
0.0332468 13 1 -6
0.033265445 12 1 -5
0.033298816 13 1 -6
0.033305677 12 1 -5
0.033312934 11 1 -4
0.033333917 12 1 -5
0.033337538 11 1 -4
0.033340137 10 1 -3
0.033348832 11 1 -4
0.033360983 10 1 -3
0.033360221 11 1 -4
0.033372607 12 1 -5
0.033373432 13 1 -6
0.038342996 14 0 -6
0.038365687 14 1 -7
0.038391925 13 1 -6
0.038409682 12 1 -5
0.038422406 13 1 -6
0.038428811 12 1 -5
0.038432329 13 1 -6
0.038444856 14 1 -7
0.043461876 15 0 -7
0.043485133 15 1 -8
0.043528396 14 1 -7
0.043548109 15 1 -8
0.04857601 16 0 -8
0.048616905 17 0 -9
0.052961366 17 0 -9


# place(1)
0 8 0 0
0.052961366 8 0 0


# place(2)
0 8 0 0
0.052961366 8 0 0


# place(3)
0 8 0 0
0.052961366 8 0 0


