Starting process <0> on on <c0073.ofp>
Init; 38022.691272 ms
Iter 0; 811.574355 ms
Iter 1; 257.439567 ms
Iter 2; 233.150767 ms
Iter 3; 248.905139 ms
Iter 4; 194.160535 ms
Iter 5; 181.50579 ms
Iter 6; 188.095792 ms
Iter 7; 262.858363 ms
Iter 8; 185.946917 ms
Iter 9; 189.743115 ms
Iter 10; 194.653232 ms
Iter 11; 191.999063 ms
Iter 12; 189.187374 ms
Iter 13; 192.833012 ms
Iter 14; 190.687034 ms
Iter 15; 396.233159 ms
Iter 16; 194.022243 ms
Iter 17; 211.749523 ms
Iter 18; 176.923039 ms
Iter 19; 202.058149 ms
Iter 20; 192.154595 ms
Iter 21; 190.289269 ms
Iter 22; 194.518052 ms
Iter 23; 198.900319 ms
Iter 24; 198.15278 ms
Iter 25; 196.67485 ms
Iter 26; 215.67032 ms
Iter 27; 213.81188 ms
Iter 28; 211.397662 ms
Iter 29; 742.075095 ms
