Starting process <0> on on <c0117.ofp>
Init; 37346.451507 ms
Iter 0; 907.937084 ms
Iter 1; 323.856466 ms
Iter 2; 184.411783 ms
Iter 3; 217.370441 ms
Iter 4; 176.594285 ms
Iter 5; 216.461403 ms
Iter 6; 190.106276 ms
Iter 7; 262.173813 ms
Iter 8; 188.919345 ms
Iter 9; 176.669981 ms
Iter 10; 182.931268 ms
Iter 11; 173.433957 ms
Iter 12; 167.750538 ms
Iter 13; 168.431558 ms
Iter 14; 172.203582 ms
Iter 15; 355.644637 ms
Iter 16; 173.836109 ms
Iter 17; 169.648936 ms
Iter 18; 183.054585 ms
Iter 19; 178.881111 ms
Iter 20; 186.684909 ms
Iter 21; 192.38154 ms
Iter 22; 186.633169 ms
Iter 23; 204.285361 ms
Iter 24; 200.315218 ms
Iter 25; 192.37628 ms
Iter 26; 207.244998 ms
Iter 27; 209.917712 ms
Iter 28; 210.119683 ms
Iter 29; 770.963128 ms
