Starting process <0> on on <piccolo04>
Starting process <1> on on <piccolo05>
Starting process <2> on on <piccolo06>
Starting process <3> on on <piccolo07>
Init; 30761.100975 ms
Iter 0; 429.045673; 126.854589; 186.978134; 115.21295
Iter 1; 117.501807; 45.93613; 38.352083; 33.213594
Iter 2; 118.597718; 39.549627; 38.887904; 40.160187
Iter 3; 146.067911; 43.342793; 37.567537; 65.157581
Iter 4; 155.605998; 42.004903; 87.67797; 25.923125
Iter 5; 81.120369; 27.407333; 29.471178; 24.241858
Iter 6; 93.494843; 38.154657; 34.350283; 20.989903
Iter 7; 94.988246; 39.25236; 24.67226; 31.063626
Iter 8; 79.995013; 31.938184; 23.236437; 24.820392
Iter 9; 79.308586; 29.594276; 25.771368; 23.942942
Iter 10; 87.659497; 33.230692; 26.56528; 27.863525
Iter 11; 93.63152; 39.02018; 28.783395; 25.827945
Iter 12; 89.331128; 38.297163; 29.29841; 21.735555
Iter 13; 83.37787; 33.32831; 30.199385; 19.850175
Iter 14; 82.201459; 31.644122; 26.467105; 24.090232
Iter 15; 88.53927; 32.991135; 21.115923; 34.432212
Iter 16; 76.940359; 29.309601; 27.55312; 20.077638
Iter 17; 80.875203; 28.310941; 29.389339; 23.174923
Iter 18; 277.479248; 43.537403; 207.709067; 26.232778
Iter 19; 81.924327; 30.103919; 28.594723; 23.225685
Iter 20; 94.620637; 32.293979; 33.912966; 28.413692
Iter 21; 81.360886; 29.16036; 28.651061; 23.549465
Iter 22; 85.243856; 30.177868; 31.677466; 23.388522
Iter 23; 75.548554; 30.319951; 23.768009; 21.460594
Iter 24; 84.12212; 29.503847; 28.201938; 26.416335
Iter 25; 92.51867; 42.386764; 28.657846; 21.47406
Iter 26; 94.509441; 33.343071; 32.994793; 28.171577
Iter 27; 124.118895; 71.199102; 28.793911; 24.125882
Iter 28; 70.683845; 28.290203; 22.616692; 19.77695
Iter 29; 84.626064; 31.475119; 28.529311; 24.621634
