Starting process <0> on on <piccolo04>
Starting process <2> on on <piccolo06>
Starting process <3> on on <piccolo07>
Starting process <1> on on <piccolo05>
Init; 30713.751664 ms
Iter 0; 860.230908; 264.657343; 443.915351; 151.658214
Iter 1; 270.611266; 119.633299; 88.697253; 62.280714
Iter 2; 428.370333; 78.638271; 284.001065; 65.730997
Iter 3; 180.750744; 66.578574; 55.90313; 58.26904
Iter 4; 249.472346; 96.960105; 102.901028; 49.611213
Iter 5; 178.602517; 65.499055; 65.124853; 47.978609
Iter 6; 156.744004; 55.822604; 48.999229; 51.922171
Iter 7; 177.124611; 59.276763; 57.207468; 60.64038
Iter 8; 424.099989; 300.050174; 63.045526; 61.004289
Iter 9; 175.345454; 62.280736; 52.146805; 60.917913
Iter 10; 169.272436; 61.444501; 59.673024; 48.154911
Iter 11; 176.556476; 67.873302; 58.832996; 49.850178
Iter 12; 169.442444; 67.815523; 55.558684; 46.068237
Iter 13; 173.683811; 59.042349; 57.621054; 57.020408
Iter 14; 168.626673; 61.424353; 56.668027; 50.534293
Iter 15; 166.920752; 50.365215; 53.658485; 62.897052
Iter 16; 166.703761; 58.498905; 50.990454; 57.214402
Iter 17; 181.963724; 80.256902; 50.61419; 51.092632
Iter 18; 170.551065; 61.483691; 50.608379; 58.458995
Iter 19; 186.798742; 66.10153; 67.168908; 53.528304
Iter 20; 180.228571; 66.008364; 60.792308; 53.427899
Iter 21; 196.017806; 73.444608; 62.990679; 59.582519
Iter 22; 187.006009; 62.983151; 63.611896; 60.410962
Iter 23; 175.592148; 64.447142; 55.151076; 55.99393
Iter 24; 180.554258; 64.197478; 72.928148; 43.428632
Iter 25; 171.063594; 62.071024; 56.481486; 52.511084
Iter 26; 177.715814; 57.26968; 51.14462; 69.301514
Iter 27; 182.493603; 62.132159; 69.114313; 51.247131
Iter 28; 169.208595; 55.955502; 61.22154; 52.031553
Iter 29; 170.73073; 61.638561; 56.117006; 52.975163
