Starting process <0> on on <piccolo04>
Starting process <2> on on <piccolo06>
Starting process <1> on on <piccolo05>
Starting process <3> on on <piccolo07>
Init; 28145.420373 ms
Iter 0; 355.652889; 156.396714; 105.662513; 93.593662
Iter 1; 204.044783; 94.99653; 61.321907; 47.726346
Iter 2; 194.690078; 81.598715; 64.451539; 48.639824
Iter 3; 199.819522; 85.71659; 61.449811; 52.653121
Iter 4; 192.843651; 84.210431; 60.038445; 48.594775
Iter 5; 225.004408; 86.16711; 67.268016; 71.569282
Iter 6; 199.867616; 86.532771; 64.268952; 49.065893
Iter 7; 214.524074; 86.58401; 70.505299; 57.434765
Iter 8; 206.88544; 88.339821; 65.414472; 53.131147
Iter 9; 205.260171; 88.812327; 65.237267; 51.210577
Iter 10; 205.532862; 88.543107; 66.930965; 50.05879
Iter 11; 211.188643; 86.87693; 71.537732; 52.773981
Iter 12; 215.17714; 89.870843; 72.484543; 52.821754
Iter 13; 211.681927; 90.566997; 67.292306; 53.822624
Iter 14; 214.253647; 89.700484; 71.213058; 53.340105
Iter 15; 219.337295; 86.174444; 68.80366; 64.359191
Iter 16; 253.902158; 86.627583; 72.579423; 94.695152
Iter 17; 212.187703; 91.562216; 68.455153; 52.170334
Iter 18; 249.807422; 89.864113; 69.599992; 90.343317
Iter 19; 215.926474; 88.258319; 76.271617; 51.396538
Iter 20; 214.888442; 89.808911; 69.789078; 55.290453
Iter 21; 211.707382; 88.246013; 71.821568; 51.639801
Iter 22; 216.358882; 89.815591; 70.441027; 56.102264
Iter 23; 219.441596; 91.069567; 73.430914; 54.941115
Iter 24; 215.763415; 92.263763; 68.222626; 55.277026
Iter 25; 212.44981; 91.633682; 70.549183; 50.266945
Iter 26; 210.072281; 87.857216; 70.41658; 51.798485
Iter 27; 216.146687; 88.619861; 71.999712; 55.527114
Iter 28; 218.93933; 92.643746; 74.425326; 51.870258
Iter 29; 212.520351; 87.683792; 68.881453; 55.955106
