Starting process <11> on on <c2085.ofp>
Starting process <2> on on <c2076.ofp>
Starting process <3> on on <c2077.ofp>
Starting process <1> on on <c2075.ofp>
Starting process <7> on on <c2081.ofp>
Starting process <5> on on <c2079.ofp>
Starting process <0> on on <c2074.ofp>
Starting process <15> on on <c2089.ofp>
Starting process <12> on on <c2086.ofp>
Starting process <14> on on <c2088.ofp>
Starting process <9> on on <c2083.ofp>
Starting process <6> on on <c2080.ofp>
Starting process <13> on on <c2087.ofp>
Starting process <8> on on <c2082.ofp>
Starting process <10> on on <c2084.ofp>
Starting process <4> on on <c2078.ofp>
Round ; Elapsed Time (ms); h0local trees; h0 trees; h1 trees; h2 trees; h3 trees; h4 trees; h5 trees; h6 trees; h7 trees; h8 trees; h9 trees; h10 trees; h11 trees; h12 trees; h13 trees; h14 trees; h15 trees; h0local nodes; h0 nodes; h1 nodes; h2 nodes; h3 nodes; h4 nodes; h5 nodes; h6 nodes; h7 nodes; h8 nodes; h9 nodes; h10 nodes; h11 nodes; h12 nodes; h13 nodes; h14 nodes; h15 nodes; 
Round 0; 1742.035493; 10000; 6256; 6253; 6250; 6247; 6250; 6250; 6250; 6247; 6244; 6247; 6250; 6250; 6250; 6253; 6247; 6256; 6.271E7; 1.35567583E8; 1.33005269E8; 1.38913083E8; 1.33879915E8; 1.32228308E8; 1.36800747E8; 1.35285744E8; 1.38982813E8; 1.3681436E8; 1.41367961E8; 1.37362085E8; 1.40660361E8; 1.35844388E8; 1.36656173E8; 1.40544083E8; 1.33249764E8; 
Round 1; 1598.226785; 10000; 6300; 6247; 6247; 6253; 6250; 6250; 6260; 6150; 6272; 6247; 6256; 6210; 6268; 6256; 6267; 6267; 820000.0; 1.34865357E8; 1.37510364E8; 1.35727067E8; 1.37352854E8; 1.37483288E8; 1.35873518E8; 1.33032801E8; 1.33649427E8; 1.33725606E8; 1.36409898E8; 1.32372955E8; 1.34156071E8; 1.33936899E8; 1.37144831E8; 1.34279407E8; 1.39723495E8; 
Round 2; 3629.459204; 10000; 10; 6508; 6650; 6635; 6909; 6468; 6496; 6834; 6956; 6681; 6596; 6777; 6635; 6551; 6724; 6570; 6.8164E8; 130379.0; 1.43191746E8; 1.45859149E8; 1.40769573E8; 1.4701995E8; 1.41057353E8; 1.42425187E8; 1.49402797E8; 1.52409089E8; 1.44006708E8; 1.4472199E8; 1.51555671E8; 1.46374649E8; 1.46326617E8; 1.43856908E8; 1.45204681E8; 
Round 3; 1165.14512; 10000; 1155; 6545; 6590; 6647; 6639; 6468; 6502; 6540; 6666; 6678; 6610; 6486; 6632; 6554; 6721; 6567; 10000.0; 2.612834E7; 1.43150345E8; 1.45243425E8; 1.43768875E8; 1.40896477E8; 1.40813277E8; 1.41811249E8; 1.43005285E8; 1.42884303E8; 1.48207176E8; 1.43632595E8; 1.40987356E8; 1.4802333E8; 1.4239878E8; 1.45017626E8; 1.48518883E8; 
Round 4; 1109.04374; 10000; 2098; 6545; 6593; 6647; 6373; 6468; 6502; 6301; 6414; 6669; 6613; 6300; 6626; 6563; 6721; 6567; 10000.0; 4.5332645E7; 1.41321228E8; 1.41980599E8; 1.49202992E8; 1.38651107E8; 1.40820823E8; 1.42202535E8; 1.38909643E8; 1.4163364E8; 1.45448822E8; 1.44710217E8; 1.38274544E8; 1.46006248E8; 1.40328779E8; 1.50390726E8; 1.40540793E8; 
Round 5; 1188.096814; 10000; 2905; 6545; 6587; 6644; 6235; 6468; 6502; 6046; 6197; 6672; 6610; 6184; 6540; 6563; 6721; 6581; 10000.0; 6.1381215E7; 1.48581695E8; 1.47749591E8; 1.41957956E8; 1.36447471E8; 1.40482808E8; 1.4219888E8; 1.28650548E8; 1.37885988E8; 1.47134567E8; 1.42196557E8; 1.29680753E8; 1.40823134E8; 1.48214724E8; 1.42304371E8; 1.49852614E8; 
Round 6; 1451.754054; 10000; 2173; 6565; 6624; 6641; 6305; 6477; 6552; 6162; 6296; 6702; 6675; 6269; 6620; 6583; 6724; 6632; 1.6242E8; 4.7529389E7; 1.42449557E8; 1.4522728E8; 1.44777997E8; 1.39275078E8; 1.43612819E8; 1.43471138E8; 1.37321079E8; 1.35010674E8; 1.4714954E8; 1.42856427E8; 1.38238079E8; 1.42812429E8; 1.46613496E8; 1.45450175E8; 1.45227897E8; 
Round 7; 1838.293882; 10000; 836; 6639; 6720; 6692; 6407; 6489; 6593; 6315; 6461; 6791; 6760; 6487; 6699; 6614; 6827; 6670; 2.4397E8; 1.8945426E7; 1.44573229E8; 1.50377075E8; 1.44450821E8; 1.41355072E8; 1.43917052E8; 1.47093077E8; 1.37693232E8; 1.43164305E8; 1.46477535E8; 1.53115998E8; 1.39623522E8; 1.46798086E8; 1.46203954E8; 1.48804984E8; 1.4604695E8; 
Round 8; 1570.904156; 10000; 0; 6662; 6788; 6716; 6502; 6542; 6628; 6476; 6525; 6793; 6794; 6563; 6774; 6657; 6901; 6679; 1.34252E9; 0.0; 1.4581209E8; 1.46638573E8; 1.504201E8; 1.4223193E8; 1.44073397E8; 1.44734536E8; 1.43900027E8; 1.46763135E8; 1.4982061E8; 1.48653252E8; 1.42139936E8; 1.45517336E8; 1.46849994E8; 1.50834842E8; 1.47609883E8; 
Round 9; 1390.354425; 10000; 807; 6689; 6704; 6719; 6384; 6580; 6679; 6292; 6411; 6811; 6815; 6329; 6787; 6660; 6921; 6412; 7.902E7; 1.8512788E7; 1.47874619E8; 1.50004851E8; 1.46111258E8; 1.40926152E8; 1.40728625E8; 1.41833265E8; 1.37291176E8; 1.42840808E8; 1.48419956E8; 1.5133963E8; 1.41716746E8; 1.4934097E8; 1.49894189E8; 1.49008644E8; 1.39999207E8; 
