# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.00906643 7 0 1
0.009150887 7 1 0
0.00916378 6 1 1
0.010650521 5 1 2
0.010662838 4 1 3
0.010721604 3 1 4
0.010764118 2 1 5
0.011048448 3 1 4
0.011061772 2 1 5
0.011224202 1 1 6
0.011292188 2 1 5
0.011299607 1 1 6
0.011310335 2 1 5
0.011325497 1 1 6
0.01139998 2 1 5
0.011408155 3 1 4
0.011409172 4 1 3
0.011412837 3 1 4
0.01141859 2 1 5
0.011423069 3 1 4
0.011435901 2 1 5
0.011437159 3 1 4
0.011468365 2 1 5
0.011513478 3 1 4
0.011521941 4 1 3
0.011524594 3 1 4
0.011530811 2 1 5
0.011555886 3 1 4
0.011565348 2 1 5
0.011568619 3 1 4
0.011576317 4 1 3
0.01157998 3 1 4
0.011580482 4 1 3
0.011584502 5 1 2
0.011596654 6 1 1
0.011607509 7 1 0
0.014257557 8 0 0
0.014333156 8 1 -1
0.014370868 7 1 0
0.014513632 6 1 1
0.014520548 5 1 2
0.014522735 4 1 3
0.014572332 3 1 4
0.0146756 4 1 3
0.01468738 3 1 4
0.014771909 4 1 3
0.014784605 3 1 4
0.014887656 2 1 5
0.014897234 3 1 4
0.01490938 2 1 5
0.014994966 3 1 4
0.01500871 4 1 3
0.01501211 5 1 2
0.015179756 6 1 1
0.015190866 5 1 2
0.015189599 6 1 1
0.015188423 5 1 2
0.015194457 6 1 1
0.015206536 7 1 0
0.015224206 8 1 -1
0.019436385 9 0 -1
0.019521631 9 1 -2
0.019546649 8 1 -1
0.01959835 7 1 0
0.019638814 6 1 1
0.019642072 5 1 2
0.01964782 4 1 3
0.019651722 3 1 4
0.019708354 4 1 3
0.019709741 5 1 2
0.019711158 6 1 1
0.019714239 5 1 2
0.019718328 4 1 3
0.019722614 3 1 4
0.019726585 4 1 3
0.019733249 3 1 4
0.019747854 4 1 3
0.019752187 5 1 2
0.019752677 4 1 3
0.019757558 3 1 4
0.019761919 4 1 3
0.019764369 5 1 2
0.019765692 4 1 3
0.019768959 5 1 2
0.019769522 6 1 1
0.019771043 7 1 0
0.019770465 8 1 -1
0.019773207 9 1 -2
0.024610939 10 0 -2
0.024683615 10 1 -3
0.024700133 9 1 -2
0.024733872 8 1 -1
0.02475481 7 1 0
0.024782559 6 1 1
0.024790127 5 1 2
0.0247893 4 1 3
0.024789298 3 1 4
0.024791992 4 1 3
0.024814018 3 1 4
0.024827712 4 1 3
0.024828292 5 1 2
0.024832079 6 1 1
0.024832028 7 1 0
0.02483556 8 1 -1
0.024840626 9 1 -2
0.024840349 10 1 -3
0.029761029 11 0 -3
0.029785626 11 1 -4
0.02979032 10 1 -3
0.029812068 9 1 -2
0.029858917 8 1 -1
0.029863118 7 1 0
0.029873074 6 1 1
0.029873539 7 1 0
0.029873686 6 1 1
0.029883131 7 1 0
0.029884802 6 1 1
0.029885564 7 1 0
0.029901757 6 1 1
0.029904751 7 1 0
0.029909072 8 1 -1
0.029909616 7 1 0
0.02991438 6 1 1
0.029922197 7 1 0
0.029926222 8 1 -1
0.029927452 9 1 -2
0.029929415 10 1 -3
0.029929984 11 1 -4
0.034865113 12 0 -4
0.034895857 12 1 -5
0.03493469 11 1 -4
0.034989862 12 1 -5
0.034990823 11 1 -4
0.034994591 10 1 -3
0.035006444 11 1 -4
0.035008838 10 1 -3
0.03501198 11 1 -4
0.035028322 10 1 -3
0.035032537 11 1 -4
0.035060006 12 1 -5
0.039972638 13 0 -5
0.039993006 13 1 -6
0.040034754 12 1 -5
0.040084265 13 1 -6
0.040088809 12 1 -5
0.040101441 13 1 -6
0.045077277 14 0 -6
0.045098281 14 1 -7
0.045108484 13 1 -6
0.045132427 14 1 -7
0.050173736 15 0 -7
0.05047935 16 0 -8
0.050827825 16 0 -8


# place(1)
0 8 0 0
0.050827825 8 0 0


# place(2)
0 8 0 0
0.050827825 8 0 0


# place(3)
0 8 0 0
0.050827825 8 0 0


