Init; 13117.00275 ms
Iter 0; 24476.181775; 19126.769149; 5349.412626
Iter 1; 30001.937464; 29665.122081; 336.815383
Iter 2; 35834.456873; 35593.714345; 240.742528
Iter 3; 29575.081995; 29486.497448; 88.584547
Iter 4; 28905.686348; 28505.462113; 400.224235
Iter 5; 28020.04681; 27926.345741; 93.701069
Iter 6; 33220.638683; 33131.792905; 88.845778
Iter 7; 26854.769186; 26716.773837; 137.995349
Iter 8; 29552.868058; 29465.871932; 86.996126
Iter 9; 30461.173408; 30372.627971; 88.545437
Iter 10; 26813.062281; 26700.017145; 113.045136
Iter 11; 28126.720144; 27994.760914; 131.95923
Iter 12; 30465.371404; 30357.240368; 108.131036
Iter 13; 30997.21638; 30889.759917; 107.456463
Iter 14; 29640.228504; 29546.98807; 93.240434
Iter 15; 33034.187049; 32921.908427; 112.278622
Iter 16; 27331.280453; 26996.286645; 334.993808
Iter 17; 25949.096008; 25846.35901; 102.736998
Iter 18; 30136.33282; 30045.589739; 90.743081
Iter 19; 25964.506422; 25882.896434; 81.609988
Iter 20; 33685.14879; 33587.875102; 97.273688
Iter 21; 27913.5302; 27789.652142; 123.878058
Iter 22; 27398.55831; 27248.426224; 150.132086
Iter 23; 14316.23138; 14224.027617; 92.203763
Iter 24; 27249.455791; 27150.873791; 98.582
Iter 25; 25398.485248; 25258.921487; 139.563761
Iter 26; 24950.347919; 24855.571732; 94.776187
Iter 27; 13194.612562; 13082.49929; 112.113272
Iter 28; 28186.842058; 27987.15754; 199.684518
Iter 29; 25548.490777; 25387.319144; 161.171633
