Init; 32990.930347 ms
Iter 0; 5019.922581; 4235.583504; 784.339077
Iter 1; 2423.623132; 2254.519998; 169.103134
Iter 2; 2658.890027; 2514.111562; 144.778465
Iter 3; 2327.411579; 2234.242864; 93.168715
Iter 4; 1901.135981; 1808.82141; 92.314571
Iter 5; 2036.762542; 1931.458855; 105.303687
Iter 6; 2087.046451; 1968.49823; 118.548221
Iter 7; 2207.772109; 2102.466542; 105.305567
Iter 8; 1998.914425; 1858.50333; 140.411095
Iter 9; 2094.872641; 1942.401369; 152.471272
Iter 10; 2193.698654; 2097.438641; 96.260013
Iter 11; 2024.519176; 1807.61454; 216.904636
Iter 12; 2145.236053; 1958.892474; 186.343579
Iter 13; 2312.138118; 2151.594567; 160.543551
Iter 14; 2036.704391; 1822.664637; 214.039754
Iter 15; 2150.160391; 2016.862685; 133.297706
Iter 16; 2076.339118; 1808.013829; 268.325289
Iter 17; 2114.520506; 1936.496988; 178.023518
Iter 18; 2242.694425; 2125.464316; 117.230109
Iter 19; 1994.108629; 1841.807642; 152.300987
Iter 20; 2304.145619; 2092.490615; 211.655004
Iter 21; 2241.071816; 1801.769553; 439.302263
Iter 22; 1956.281311; 1850.985504; 105.295807
Iter 23; 2128.359892; 1849.897479; 278.462413
Iter 24; 1930.396336; 1830.07077; 100.325566
Iter 25; 1972.75166; 1860.225271; 112.526389
Iter 26; 1840.955381; 1725.578505; 115.376876
Iter 27; 1944.740003; 1820.446108; 124.293895
Iter 28; 1824.126618; 1696.181881; 127.944737
Iter 29; 1969.790349; 1844.938659; 124.85169
