Init; 32601.536687 ms
Iter 0; 4975.007332; 4170.810917; 804.196415
Iter 1; 3106.270856; 2982.780264; 123.490592
Iter 2; 2271.196528; 2181.050278; 90.14625
Iter 3; 2288.75417; 2180.644436; 108.109734
Iter 4; 1967.354685; 1805.70719; 161.647495
Iter 5; 1993.397239; 1873.685037; 119.712202
Iter 6; 2123.157175; 1980.350186; 142.806989
Iter 7; 2244.069271; 2118.636695; 125.432576
Iter 8; 1945.642902; 1808.840278; 136.802624
Iter 9; 2031.637202; 1911.788429; 119.848773
Iter 10; 2152.322727; 2057.048084; 95.274643
Iter 11; 1956.539095; 1847.636559; 108.902536
Iter 12; 1986.729403; 1882.124647; 104.604756
Iter 13; 2335.067733; 2159.679675; 175.388058
Iter 14; 1995.251903; 1829.674119; 165.577784
Iter 15; 2356.401286; 2073.036693; 283.364593
Iter 16; 1961.238001; 1795.292565; 165.945436
Iter 17; 2088.567641; 1837.737719; 250.829922
Iter 18; 2230.576918; 2125.341041; 105.235877
Iter 19; 1930.493145; 1789.648471; 140.844674
Iter 20; 2312.615648; 2103.509717; 209.105931
Iter 21; 1922.805377; 1806.077652; 116.727725
Iter 22; 1949.760102; 1780.527858; 169.232244
Iter 23; 1969.807361; 1848.153064; 121.654297
Iter 24; 1891.648521; 1766.025094; 125.623427
Iter 25; 1943.425707; 1839.566093; 103.859614
Iter 26; 1967.978387; 1759.899059; 208.079328
Iter 27; 2177.271618; 1784.632259; 392.639359
Iter 28; 1818.654321; 1720.204001; 98.45032
Iter 29; 1972.685969; 1819.018743; 153.667226
