Init  ; 427.565852
Iter 0; 4893.644242
Iter 1; 219.080738
Iter 2; 213.931571
Iter 3; 211.593252
Iter 4; 212.472941
Iter 5; 213.108681
Iter 6; 211.804932
Iter 7; 210.533822
Iter 8; 211.322792
Iter 9; 210.507103
Iter 10; 211.130554
Iter 11; 211.814233
Iter 12; 194.744706
Iter 13; 192.689765
Iter 14; 212.318403
