Init  ; 444.878263
Iter 0; 4862.201505
Iter 1; 218.394862
Iter 2; 217.677773
Iter 3; 216.483956
Iter 4; 220.020997
Iter 5; 220.761156
Iter 6; 219.917467
Iter 7; 217.708893
Iter 8; 217.936762
Iter 9; 218.067692
Iter 10; 217.280439
Iter 11; 219.693618
Iter 12; 217.172578
Iter 13; 215.294464
Iter 14; 216.38776
