Init  ; 447.548855
Iter 0; 4905.960563
Iter 1; 209.573064
Iter 2; 211.407348
Iter 3; 209.522494
Iter 4; 210.066522
Iter 5; 212.449334
Iter 6; 218.119487
Iter 7; 208.276497
Iter 8; 211.16655
Iter 9; 209.605724
Iter 10; 208.773736
Iter 11; 209.953353
Iter 12; 210.023263
Iter 13; 207.696169
Iter 14; 210.93903
