# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.004397324 7 0 1
0.004473073 7 1 0
0.004508332 6 1 1
0.004607921 5 1 2
0.00462226 4 1 3
0.004628773 3 1 4
0.004662646 4 1 3
0.004669071 3 1 4
0.004722862 4 1 3
0.004726219 5 1 2
0.004727708 4 1 3
0.004728166 3 1 4
0.00473171 2 1 5
0.004737003 3 1 4
0.004741313 2 1 5
0.004753293 1 1 6
0.004763967 0 1 7
0.004775242 1 1 6
0.004802894 2 1 5
0.004806747 3 1 4
0.004807414 4 1 3
0.004809391 5 1 2
0.004809661 6 1 1
0.004821508 7 1 0
0.009568006 8 0 0
0.009625485 8 1 -1
0.009667327 7 1 0
0.009773416 6 1 1
0.009786259 7 1 0
0.009791288 6 1 1
0.009795374 5 1 2
0.009832877 6 1 1
0.00984194 5 1 2
0.009872411 4 1 3
0.009882834 5 1 2
0.009892647 4 1 3
0.009908585 3 1 4
0.009911502 4 1 3
0.009920385 3 1 4
0.009925661 4 1 3
0.009930303 5 1 2
0.009936271 6 1 1
0.009938017 7 1 0
0.009938886 8 1 -1
0.014713255 9 0 -1
0.01476258 9 1 -2
0.014808813 8 1 -1
0.014907858 9 1 -2
0.014914522 8 1 -1
0.014914631 7 1 0
0.01494589 8 1 -1
0.014945881 7 1 0
0.014957079 8 1 -1
0.014969265 9 1 -2
0.019865214 10 0 -2
0.019927612 10 1 -3
0.019990718 9 1 -2
0.020066245 8 1 -1
0.020073854 9 1 -2
0.020105674 10 1 -3
0.025029947 11 0 -3
0.025091605 11 1 -4
0.025154317 10 1 -3
0.025196898 11 1 -4
0.03019995 12 0 -4
0.030735843 13 0 -5
0.036697852 13 0 -5


# place(1)
0 8 0 0
0.036697852 8 0 0


# place(2)
0 8 0 0
0.036697852 8 0 0


# place(3)
0 8 0 0
0.036697852 8 0 0


