# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.003533253 7 0 1
0.003628878 7 1 0
0.00367287 6 1 1
0.003769252 5 1 2
0.003837817 4 1 3
0.003876514 3 1 4
0.003904314 2 1 5
0.003927736 1 1 6
0.003951508 0 1 7
0.003995872 1 1 6
0.004011565 0 1 7
0.004025544 1 1 6
0.004027524 2 1 5
0.004033814 3 1 4
0.004050201 4 1 3
0.004055212 5 1 2
0.004056061 6 1 1
0.004056965 7 1 0
0.008719812 8 0 0
0.008791877 8 1 -1
0.008832481 7 1 0
0.008926466 6 1 1
0.008944576 5 1 2
0.008969437 4 1 3
0.008985704 3 1 4
0.009001327 4 1 3
0.009001426 3 1 4
0.009007276 2 1 5
0.009016095 3 1 4
0.009019675 4 1 3
0.009045325 5 1 2
0.009050676 6 1 1
0.009052717 7 1 0
0.009054057 8 1 -1
0.013898111 9 0 -1
0.013961494 9 1 -2
0.014006936 8 1 -1
0.014091541 7 1 0
0.014152943 6 1 1
0.014158263 7 1 0
0.014165063 8 1 -1
0.01418793 9 1 -2
0.019066063 10 0 -2
0.01913035 10 1 -3
0.019172647 9 1 -2
0.019260895 10 1 -3
0.019267287 9 1 -2
0.019295954 10 1 -3
0.02423089 11 0 -3
0.024298191 11 1 -4
0.024343767 10 1 -3
0.024388741 11 1 -4
0.029394021 12 0 -4
0.029938238 13 0 -5
0.030367778 13 0 -5


# place(1)
0 8 0 0
0.030367778 8 0 0


# place(2)
0 8 0 0
0.030367778 8 0 0


# place(3)
0 8 0 0
0.030367778 8 0 0


