# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.003468538 7 0 1
0.003565349 7 1 0
0.003623396 6 1 1
0.003722592 5 1 2
0.003779938 4 1 3
0.003815231 3 1 4
0.003844414 2 1 5
0.003868952 1 1 6
0.003927211 2 1 5
0.003933486 1 1 6
0.003938484 2 1 5
0.003941138 3 1 4
0.003940869 4 1 3
0.003971975 3 1 4
0.003995706 2 1 5
0.004011579 3 1 4
0.004018896 2 1 5
0.004030214 1 1 6
0.004042495 2 1 5
0.004049858 3 1 4
0.004051603 4 1 3
0.004055066 5 1 2
0.004055606 6 1 1
0.004065902 7 1 0
0.00864802 8 0 0
0.008716068 8 1 -1
0.008768582 7 1 0
0.008908088 6 1 1
0.008933535 5 1 2
0.008991949 4 1 3
0.008997436 3 1 4
0.009017861 2 1 5
0.00902027 3 1 4
0.009031774 4 1 3
0.009049099 5 1 2
0.009078738 6 1 1
0.009084362 5 1 2
0.009088188 6 1 1
0.009104231 7 1 0
0.009110251 8 1 -1
0.013813998 9 0 -1
0.013881385 9 1 -2
0.013926568 8 1 -1
0.014069146 9 1 -2
0.014076538 8 1 -1
0.01407189 7 1 0
0.014098306 8 1 -1
0.014160002 9 1 -2
0.014166385 8 1 -1
0.014193871 9 1 -2
0.019009493 10 0 -2
0.019070793 10 1 -3
0.01911468 9 1 -2
0.019196233 10 1 -3
0.019202372 9 1 -2
0.019226498 10 1 -3
0.024162899 11 0 -3
0.024226054 11 1 -4
0.024268971 10 1 -3
0.024313077 11 1 -4
0.029318661 12 0 -4
0.029358857 13 0 -5
0.029724572 13 0 -5


# place(1)
0 8 0 0
0.029724572 8 0 0


# place(2)
0 8 0 0
0.029724572 8 0 0


# place(3)
0 8 0 0
0.029724572 8 0 0


