# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.006599308 7 0 1
0.006778992 7 1 0
0.006792849 6 1 1
0.006970119 5 1 2
0.007034915 4 1 3
0.007121194 3 1 4
0.007121203 2 1 5
0.007173184 1 1 6
0.007347517 2 1 5
0.007365944 1 1 6
0.007375282 2 1 5
0.007425286 1 1 6
0.00745281 2 1 5
0.007470562 1 1 6
0.007516007 2 1 5
0.007523616 3 1 4
0.007580261 4 1 3
0.007574478 5 1 2
0.007618404 6 1 1
0.007630419 5 1 2
0.007690904 6 1 1
0.007687051 7 1 0
0.011902921 8 0 0
0.012063194 8 1 -1
0.012102927 7 1 0
0.012223062 6 1 1
0.012308224 5 1 2
0.012336475 4 1 3
0.01235964 3 1 4
0.01237803 4 1 3
0.012452395 3 1 4
0.012561237 4 1 3
0.012566251 5 1 2
0.012581623 4 1 3
0.012579469 5 1 2
0.012597644 6 1 1
0.012642821 7 1 0
0.01265432 6 1 1
0.012682308 7 1 0
0.012695427 8 1 -1
0.017170204 9 0 -1
0.017296099 9 1 -2
0.017342892 8 1 -1
0.017491602 7 1 0
0.017602456 6 1 1
0.017654267 5 1 2
0.01772809 6 1 1
0.017728088 7 1 0
0.017734936 8 1 -1
0.017755922 9 1 -2
0.022408092 10 0 -2
0.022543992 10 1 -3
0.022560361 9 1 -2
0.022707114 10 1 -3
0.022704691 9 1 -2
0.022776203 10 1 -3
0.027666082 11 0 -3
0.027775762 11 1 -4
0.027813724 10 1 -3
0.027872115 11 1 -4
0.032885663 12 0 -4
0.033544316 13 0 -5
0.041358643 13 0 -5


# place(1)
0 8 0 0
0.041358643 8 0 0


# place(2)
0 8 0 0
0.041358643 8 0 0


# place(3)
0 8 0 0
0.041358643 8 0 0


