# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.003689595 7 0 1
0.003811021 7 1 0
0.003842385 6 1 1
0.003956961 5 1 2
0.003973764 4 1 3
0.003992598 3 1 4
0.004028917 2 1 5
0.004039613 3 1 4
0.004051849 2 1 5
0.004053099 1 1 6
0.004073399 0 1 7
0.00411243 1 1 6
0.004117854 2 1 5
0.004122277 1 1 6
0.004121203 2 1 5
0.004127029 3 1 4
0.004127972 4 1 3
0.004128027 5 1 2
0.004132264 6 1 1
0.004153288 7 1 0
0.008902652 8 0 0
0.00896819 8 1 -1
0.008986773 7 1 0
0.009057364 6 1 1
0.009089042 5 1 2
0.009092395 4 1 3
0.009115269 3 1 4
0.009123872 4 1 3
0.00912713 3 1 4
0.009132798 4 1 3
0.009133522 3 1 4
0.009135901 4 1 3
0.009148703 5 1 2
0.009149996 6 1 1
0.009150729 7 1 0
0.009164618 8 1 -1
0.014069943 9 0 -1
0.014129108 9 1 -2
0.014185713 8 1 -1
0.014290958 9 1 -2
0.014298804 8 1 -1
0.0142959 7 1 0
0.014373362 8 1 -1
0.0143875 9 1 -2
0.019200296 10 0 -2
0.019230113 10 1 -3
0.019265932 9 1 -2
0.01935812 10 1 -3
0.019361232 9 1 -2
0.019373673 10 1 -3
0.024314346 11 0 -3
0.024360213 11 1 -4
0.024380692 10 1 -3
0.024414935 11 1 -4
0.029435819 12 0 -4
0.029468215 13 0 -5
0.029829024 13 0 -5


# place(1)
0 8 0 0
0.029829024 8 0 0


# place(2)
0 8 0 0
0.029829024 8 0 0


# place(3)
0 8 0 0
0.029829024 8 0 0


