# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.002830557 7 0 1
0.002900399 6 0 2
0.002894369 6 1 1
0.002964208 5 1 2
0.002965883 4 1 3
0.002975394 3 1 4
0.003024686 2 1 5
0.003034655 1 1 6
0.003039446 2 1 5
0.003044637 1 1 6
0.003071858 2 1 5
0.003072395 3 1 4
0.003076364 2 1 5
0.003080462 3 1 4
0.003085071 4 1 3
0.003085534 5 1 2
0.003087612 6 1 1
0.003102768 5 1 2
0.003115277 6 1 1
0.003131189 7 1 0
0.008005411 8 0 0
0.008095296 8 1 -1
0.008109021 7 1 0
0.0081556 6 1 1
0.00819467 5 1 2
0.00819934 4 1 3
0.00820121 3 1 4
0.008214993 4 1 3
0.008239303 5 1 2
0.008243766 4 1 3
0.008253926 5 1 2
0.008257984 6 1 1
0.008257304 7 1 0
0.008259511 8 1 -1
0.0132047 9 0 -1
0.013236534 9 1 -2
0.013268395 8 1 -1
0.013307747 7 1 0
0.013353284 6 1 1
0.013354333 7 1 0
0.01338443 8 1 -1
0.013386979 9 1 -2
0.018326224 10 0 -2
0.018400958 10 1 -3
0.018441092 9 1 -2
0.018514695 10 1 -3
0.018516788 9 1 -2
0.018561566 10 1 -3
0.023477899 11 0 -3
0.023502677 11 1 -4
0.02354483 10 1 -3
0.023564855 11 1 -4
0.028578692 12 0 -4
0.028918303 13 0 -5
0.034567306 13 0 -5


# place(1)
0 8 0 0
0.034567306 8 0 0


# place(2)
0 8 0 0
0.034567306 8 0 0


# place(3)
0 8 0 0
0.034567306 8 0 0


