# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.009199634 7 0 1
0.009395269 7 1 0
0.009439419 6 1 1
0.009635997 5 1 2
0.009720545 4 1 3
0.009809454 3 1 4
0.009816663 2 1 5
0.009900766 1 1 6
0.009900775 0 1 7
0.010156118 1 1 6
0.010172127 2 1 5
0.010247509 3 1 4
0.010247513 4 1 3
0.010287501 5 1 2
0.010311108 6 1 1
0.010401923 7 1 0
0.010397539 6 1 1
0.010494375 7 1 0
0.014493522 8 0 0
0.01467203 8 1 -1
0.014683238 7 1 0
0.014802752 6 1 1
0.014903263 5 1 2
0.014922789 4 1 3
0.015044267 3 1 4
0.015051875 4 1 3
0.015064342 3 1 4
0.015061289 4 1 3
0.01507777 3 1 4
0.015081734 4 1 3
0.015128954 5 1 2
0.015176316 6 1 1
0.015180054 7 1 0
0.015185867 8 1 -1
0.019782308 9 0 -1
0.019942453 9 1 -2
0.019976255 8 1 -1
0.020109397 7 1 0
0.020172996 6 1 1
0.02017846 7 1 0
0.02024152 6 1 1
0.020273343 7 1 0
0.020282015 8 1 -1
0.020369601 9 1 -2
0.025056517 10 0 -2
0.02515923 10 1 -3
0.02519276 9 1 -2
0.025364702 8 1 -1
0.025367964 9 1 -2
0.025473898 10 1 -3
0.03028647 11 0 -3
0.030418102 11 1 -4
0.030448254 10 1 -3
0.030553742 11 1 -4
0.035534065 12 0 -4
0.036039552 13 0 -5
0.036518097 13 0 -5


# place(1)
0 8 0 0
0.036518097 8 0 0


# place(2)
0 8 0 0
0.036518097 8 0 0


# place(3)
0 8 0 0
0.036518097 8 0 0


