# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.007320082 7 0 1
0.007500602 7 1 0
0.007522281 6 1 1
0.007690261 5 1 2
0.007807709 4 1 3
0.007860316 3 1 4
0.007905589 2 1 5
0.007947828 1 1 6
0.007974666 0 1 7
0.008215358 1 1 6
0.008270297 2 1 5
0.008281489 1 1 6
0.008305847 2 1 5
0.008322531 3 1 4
0.008327196 2 1 5
0.008334032 3 1 4
0.008362214 4 1 3
0.008366331 5 1 2
0.008373624 6 1 1
0.008397407 7 1 0
0.012580195 8 0 0
0.012669805 8 1 -1
0.012674885 7 1 0
0.01278376 6 1 1
0.012833948 5 1 2
0.012865312 4 1 3
0.012892833 3 1 4
0.012910951 4 1 3
0.012923758 3 1 4
0.012968898 2 1 5
0.012997691 3 1 4
0.01300391 4 1 3
0.013009968 3 1 4
0.013011637 4 1 3
0.013016477 5 1 2
0.013052672 6 1 1
0.013096168 7 1 0
0.01310016 8 1 -1
0.017763349 9 0 -1
0.017873112 9 1 -2
0.017884839 8 1 -1
0.018015408 7 1 0
0.018109221 6 1 1
0.018133326 5 1 2
0.018161959 6 1 1
0.018182916 7 1 0
0.018187802 8 1 -1
0.018213262 9 1 -2
0.022961638 10 0 -2
0.023146889 10 1 -3
0.023172942 9 1 -2
0.023263932 10 1 -3
0.023271689 9 1 -2
0.023299489 10 1 -3
0.028257476 11 0 -3
0.028393803 11 1 -4
0.0284075 10 1 -3
0.028498317 11 1 -4
0.033515843 12 0 -4
0.033920929 13 0 -5
0.043840401 13 0 -5


# place(1)
0 8 0 0
0.043840401 8 0 0


# place(2)
0 8 0 0
0.043840401 8 0 0


# place(3)
0 8 0 0
0.043840401 8 0 0


