Starting process <0> on on <harp>
Init; 4516.408071 ms
Iter 0; 1196.488852; 522.897513; 336.125393; 337.465946
Iter 1; 597.682068; 276.731709; 172.658928; 148.291431
Iter 2; 680.279994; 287.538002; 170.994442; 221.74755
Iter 3; 658.465849; 293.356937; 186.040957; 179.067955
Iter 4; 793.544596; 286.3393; 327.100062; 180.105234
Iter 5; 652.793676; 317.555642; 179.711769; 155.526265
Iter 6; 624.342997; 282.538423; 180.940228; 160.864346
Iter 7; 651.896378; 286.11981; 191.871956; 173.904612
Iter 8; 629.173313; 284.10238; 184.706798; 160.364135
Iter 9; 673.913894; 289.805917; 186.094849; 198.013128
Iter 10; 786.1909; 405.278608; 213.112229; 167.800063
Iter 11; 644.126716; 288.123454; 190.089381; 165.913881
Iter 12; 739.571225; 291.884617; 211.603711; 236.082897
Iter 13; 11966.920625; 327.963964; 11412.843855; 226.112806
Iter 14; 637.857426; 280.001973; 187.79126; 170.064193
Iter 15; 686.26493; 288.158663; 194.126329; 203.979938
Iter 16; 688.043455; 292.266214; 198.90003; 196.877211
Iter 17; 686.897643; 294.818256; 207.144072; 184.935315
Iter 18; 700.001326; 300.803569; 211.209171; 187.988586
Iter 19; 701.167287; 299.814901; 207.787262; 193.565124
Iter 20; 714.381172; 302.555181; 215.365497; 196.460494
Iter 21; 704.198813; 301.432978; 210.956309; 191.809526
Iter 22; 702.574279; 300.545502; 206.974122; 195.054655
Iter 23; 831.695818; 384.346842; 250.080678; 197.268298
Iter 24; 749.489053; 316.646926; 231.592685; 201.249442
Iter 25; 716.747315; 306.766707; 218.563563; 191.417045
Iter 26; 721.058473; 308.553023; 219.009309; 193.496141
Iter 27; 724.594754; 304.874917; 223.503155; 196.216682
Iter 28; 726.561908; 309.860463; 220.809882; 195.891563
Iter 29; 795.23689; 314.242849; 252.864013; 228.130028
