Starting process <0> on on <harp>
Init; 4505.531826 ms
Iter 0; 1897.795067; 509.490373; 325.371064; 1062.93363
Iter 1; 1011.97921; 428.315227; 356.153367; 227.510616
Iter 2; 845.223436; 307.927229; 317.333505; 219.962702
Iter 3; 718.923888; 323.701604; 203.348896; 191.873388
Iter 4; 671.089048; 308.142118; 193.738041; 169.208889
Iter 5; 670.658487; 311.399913; 194.566056; 164.692518
Iter 6; 694.640103; 310.28786; 212.178145; 172.174098
Iter 7; 881.329819; 318.986113; 214.252997; 348.090709
Iter 8; 726.389072; 349.680983; 206.793774; 169.914315
Iter 9; 685.019159; 315.488707; 198.911832; 170.61862
Iter 10; 688.785255; 317.074243; 202.515432; 169.19558
Iter 11; 682.397774; 315.591336; 196.310313; 170.496125
Iter 12; 687.459732; 319.255554; 196.15565; 172.048528
Iter 13; 696.844694; 319.197067; 204.017064; 173.630563
Iter 14; 12018.647774; 317.062184; 205.182035; 11496.403555
Iter 15; 643.347884; 271.894117; 181.841777; 189.61199
Iter 16; 656.947921; 282.313961; 203.012651; 171.621309
Iter 17; 680.663683; 298.31861; 203.022387; 179.322686
Iter 18; 671.799554; 294.568223; 200.318035; 176.913296
Iter 19; 810.262596; 328.484313; 278.363395; 203.414888
Iter 20; 718.961599; 315.797782; 211.622797; 191.54102
Iter 21; 702.130952; 303.166598; 211.61118; 187.353174
Iter 22; 703.62737; 301.506064; 212.471446; 189.64986
Iter 23; 704.093216; 301.00817; 214.554833; 188.530213
Iter 24; 713.303817; 303.420082; 215.297406; 194.586329
Iter 25; 699.70707; 299.783158; 210.965435; 188.958477
Iter 26; 706.689662; 304.290079; 214.593621; 187.805962
Iter 27; 703.585929; 302.936662; 210.678579; 189.970688
Iter 28; 769.763953; 332.389327; 212.977734; 224.396892
Iter 29; 803.057787; 368.557234; 228.721368; 205.779185
