Starting process <0> on on <harp>
Init; 4511.621708 ms
Iter 0; 1127.375604; 471.039684; 337.639552; 318.696368
Iter 1; 650.559346; 330.076044; 172.411081; 148.072221
Iter 2; 620.010502; 271.953866; 188.290398; 159.766238
Iter 3; 631.239558; 271.931642; 187.885894; 171.422022
Iter 4; 779.967433; 283.774814; 281.260141; 214.932478
Iter 5; 623.436146; 285.833203; 187.912554; 149.690389
Iter 6; 612.085819; 272.471259; 187.388799; 152.225761
Iter 7; 635.827611; 277.378056; 189.499807; 168.949748
Iter 8; 629.500087; 275.748916; 197.881759; 155.869412
Iter 9; 630.357355; 281.77157; 190.880128; 157.705657
Iter 10; 852.144186; 429.544319; 255.615284; 166.984583
Iter 11; 12058.825569; 279.845555; 11620.526477; 158.453537
Iter 12; 625.568226; 269.703521; 193.571899; 162.292806
Iter 13; 643.66605; 272.260828; 205.723502; 165.68172
Iter 14; 653.006801; 276.213116; 202.744096; 174.049589
Iter 15; 719.824357; 279.780596; 210.170251; 229.87351
Iter 16; 792.488147; 345.815092; 251.700075; 194.97298
Iter 17; 718.297958; 305.170067; 225.951443; 187.176448
Iter 18; 696.119911; 290.040715; 221.3728; 184.706396
Iter 19; 700.659723; 291.320176; 223.386832; 185.952715
Iter 20; 703.597953; 291.373066; 226.148646; 186.076241
Iter 21; 786.047436; 291.622057; 222.578174; 271.847205
Iter 22; 729.742939; 321.105909; 220.854524; 187.782506
Iter 23; 712.792402; 298.956879; 221.867927; 191.967596
Iter 24; 720.612707; 297.655813; 231.403183; 191.553711
Iter 25; 757.354643; 293.68261; 252.760652; 210.911381
Iter 26; 788.057282; 345.931681; 249.88523; 192.240371
Iter 27; 777.28305; 310.25564; 251.673339; 215.354071
Iter 28; 748.581368; 311.682367; 245.59394; 191.305061
Iter 29; 727.446483; 301.957345; 230.230941; 195.258197
