Iter0;22.938910071;0.091238269;22.729167296;0.0;0.0;0.0;0.0;0.116201824
Iter0;22.95348895;0.091425725;22.743979165;0.0;0.0;0.0;0.0;0.115940563
Iter0;22.964918571;0.09143608;22.755499717;0.0;0.0;0.0;0.0;0.115830109
Iter0;22.952770051;0.093300443;22.735018937;0.0;0.0;0.0;0.0;0.121901364Iter0;22.880626591;0.091534571;22.671000942;0.0;0.0;0.0;0.0;0.115889172

Iter0;22.986913645;0.091315382;22.77771191;0.0;0.0;0.0;0.0;0.115703592
Iter0;22.95672789;0.092010663;22.743275362;0.0;0.0;0.0;0.0;0.119163958
Iter0;22.993676576;0.091650561;22.783557389;0.0;0.0;0.0;0.0;0.116260857
Iter0;22.947234788;0.091103366;22.736554529;0.0;0.0;0.0;0.0;0.117371794
Iter0;22.969219993;0.091084411;22.759281007;0.0;0.0;0.0;0.0;0.116650569
Iter0;22.987383629;0.09137956;22.777295245;0.0;0.0;0.0;0.0;0.116477667
Iter0;23.003323361;0.091727814;22.793548553;0.0;0.0;0.0;0.0;0.115785547
Iter0;23.087254901;0.091866576;22.876666042;0.0;0.0;0.0;0.0;0.1162805Iter0;23.045792128;0.091344332;22.836449405;0.0;0.0;0.0;0.0;0.115753995

Iter0;23.055971354;0.091486781;22.846361612;0.0;0.0;0.0;0.0;0.115920391
Iter0;23.010738345;0.092077105;22.799246446;0.0;0.0;0.0;0.0;0.117110407
Iter0;23.038748612;0.091672598;22.828754116;0.0;0.0;0.0;0.0;0.116157596
Iter0;23.128528857;0.091616791;22.918818934;0.0;0.0;0.0;0.0;0.115936066
Iter0;23.023564855;0.091808516;22.809541123;0.0;0.0;0.0;0.0;0.119968204
Iter0;23.093368729;0.091919419;22.87905259;0.0;0.0;0.0;0.0;0.120090685
Iter0;23.130456531;0.091701998;22.917673179;0.0;0.0;0.0;0.0;0.118918807
Iter0;23.072875614;0.090860087;22.863076233;0.0;0.0;0.0;0.0;0.116749515
Iter0;23.085632537;0.091247508;22.872976274;0.0;0.0;0.0;0.0;0.119133841
Iter0;23.12197115;0.092143787;22.910658639;0.0;0.0;0.0;0.0;0.116906204
Iter0;23.10010305;0.091402851;22.889032829;0.0;0.0;0.0;0.0;0.11750196
Iter0;23.069099138;0.091572974;22.858151581;0.0;0.0;0.0;0.0;0.117180225
Iter0;23.274343711;0.092739153;23.059707886;0.0;0.0;0.0;0.0;0.119363061
Iter0;23.244041521;0.092737917;23.027485908;0.0;0.0;0.0;0.0;0.121408041
Iter0;23.228565772;0.091519237;23.018258258;0.0;0.0;0.0;0.0;0.116531571
Iter0;23.451410782;0.094141064;23.234104205;0.0;0.0;0.0;0.0;0.120487881
Iter0;23.457772604;0.091382116;23.244986372;0.0;0.0;0.0;0.0;0.119186817
Iter0;23.510075721;0.091403391;23.299039332;0.0;0.0;0.0;0.0;0.117422337
Iter0;23.386140861;0.092265808;23.172886354;0.0;0.0;0.0;0.0;0.118591621
Iter0;23.57346639;0.092092976;23.363390251;0.0;0.0;0.0;0.0;0.115709483
Iter0;23.653257399;0.091665496;23.442756554;0.0;0.0;0.0;0.0;0.116597724
Iter0;23.564567231;0.091404707;23.354794928;0.0;0.0;0.0;0.0;0.116162178
Iter0;23.69514268;0.092151249;23.481113627;0.0;0.0;0.0;0.0;0.119614989
Iter1;21.757587678;0.091414286;21.547883594;0.0;0.0;0.0;0.0;0.11587281
Iter1;21.957121659;0.091402681;21.747555201;0.0;0.0;0.0;0.0;0.115647249
Iter1;22.275935109;0.09132295;22.063424159;0.0;0.0;0.0;0.0;0.118770683
Iter1;22.218436642;0.092014819;22.005523047;0.0;0.0;0.0;0.0;0.118537366
Iter1;22.280102195;0.091099058;22.070806599;0.0;0.0;0.0;0.0;0.115750262
Iter1;22.281952908;0.091474533;22.071952073;0.0;0.0;0.0;0.0;0.116098454
Iter1;22.351040037;0.09150474;22.13843918;0.0;0.0;0.0;0.0;0.118737463
Iter1;22.380979661;0.091732177;22.170034929;0.0;0.0;0.0;0.0;0.116784187
Iter1;22.382864656;0.091500271;22.173245794;0.0;0.0;0.0;0.0;0.115745007
Iter1;22.405062713;0.090567514;22.198818438;0.0;0.0;0.0;0.0;0.113326419
Iter1;22.370574006;0.09173321;22.16046193;0.0;0.0;0.0;0.0;0.115995161
Iter1;22.392849638;0.091097202;22.183517812;0.0;0.0;0.0;0.0;0.115839575
Iter1;22.345301877;0.091542683;22.13517754;0.0;0.0;0.0;0.0;0.116033565
Iter1;22.449371973;0.091141676;22.239647009;0.0;0.0;0.0;0.0;0.116043044
Iter1;22.401049912;0.091288262;22.190993083;0.0;0.0;0.0;0.0;0.116454044
Iter1;22.407086439;0.091178191;22.194815086;0.0;0.0;0.0;0.0;0.118627538
Iter1;22.382957064;0.091271096;22.173649305;0.0;0.0;0.0;0.0;0.115631893
Iter1;22.581828703;0.092060997;22.36918374;0.0;0.0;0.0;0.0;0.118058297
Iter1;22.515694194;0.091846606;22.304352195;0.0;0.0;0.0;0.0;0.117077209
Iter1;22.406417134;0.091340048;22.196967676;0.0;0.0;0.0;0.0;0.115681221
Iter1;22.499244032;0.092367608;22.288296748;0.0;0.0;0.0;0.0;0.116181767
Iter1;22.536235245;0.090973572;22.326476634;0.0;0.0;0.0;0.0;0.11634015
Iter1;22.529027606;0.091811951;22.318283596;0.0;0.0;0.0;0.0;0.116430586
Iter1;22.765936556;0.09265692;22.552710335;0.0;0.0;0.0;0.0;0.117985526Iter1;22.482528404;0.091163391;22.270491828;0.0;0.0;0.0;0.0;0.118440467

Iter1;22.791803875;0.091104958;22.581522515;0.0;0.0;0.0;0.0;0.116638928
Iter1;22.815907054;0.09212574;22.601234963;0.0;0.0;0.0;0.0;0.120035611
Iter1;22.755827928;0.091280749;22.546158025;0.0;0.0;0.0;0.0;0.115947443
Iter1;22.805009215;0.091359878;22.595637777;0.0;0.0;0.0;0.0;0.115665336
Iter1;22.836691197;0.091161319;22.627435555;0.0;0.0;0.0;0.0;0.115594224
Iter1;22.866597204;0.091126309;22.65758739;0.0;0.0;0.0;0.0;0.115540002
Iter1;22.869810119;0.091224302;22.66076983;0.0;0.0;0.0;0.0;0.11543447
Iter1;22.832367628;0.09092756;22.62104776;0.0;0.0;0.0;0.0;0.117940271
Iter1;22.870529207;0.091446092;22.660790291;0.0;0.0;0.0;0.0;0.115901398
Iter1;22.909543568;0.092111411;22.699732208;0.0;0.0;0.0;0.0;0.11524231
Iter1;22.79291422;0.091196841;22.583765293;0.0;0.0;0.0;0.0;0.115575207
Iter1;22.881655308;0.091105577;22.671727322;0.0;0.0;0.0;0.0;0.116463774
Iter1;22.920564189;0.091653417;22.710951535;0.0;0.0;0.0;0.0;0.115630261
Iter1;22.954920801;0.091367735;22.744901021;0.0;0.0;0.0;0.0;0.116286046
Iter1;22.9196452;0.091357576;22.710867427;0.0;0.0;0.0;0.0;0.115076644
Iter1;22.883876253;0.091444704;22.670962538;0.0;0.0;0.0;0.0;0.119018658
Iter1;23.049562517;0.092060508;22.834447131;0.0;0.0;0.0;0.0;0.120491053
Iter1;22.98876425;0.091589756;22.778510633;0.0;0.0;0.0;0.0;0.116206338
Iter1;22.960176004;0.091473193;22.747200705;0.0;0.0;0.0;0.0;0.119015218
Iter1;22.995539678;0.091502116;22.785511634;0.0;0.0;0.0;0.0;0.11605151
Iter1;23.016224867;0.091382872;22.806078615;0.0;0.0;0.0;0.0;0.116401442
Iter1;22.954354985;0.090999218;22.744691064;0.0;0.0;0.0;0.0;0.116274331
Iter1;22.934594188;0.091153466;22.724263108;0.0;0.0;0.0;0.0;0.116810858
Iter1;23.017655869;0.091373197;22.808221814;0.0;0.0;0.0;0.0;0.115685033
Iter1;23.017852076;0.091466762;22.805590535;0.0;0.0;0.0;0.0;0.118446701
Iter1;22.918676462;0.091097436;22.70831055;0.0;0.0;0.0;0.0;0.116851458
Iter1;22.904265334;0.091454287;22.691454797;0.0;0.0;0.0;0.0;0.118898475
Iter1;22.796602206;0.091609545;22.586771842;0.0;0.0;0.0;0.0;0.115730556Iter1;23.043815446;0.091152136;22.833168416;0.0;0.0;0.0;0.0;0.117092899

Iter1;23.05323212;0.091384982;22.840700791;0.0;0.0;0.0;0.0;0.118399774
Iter1;23.086550614;0.092138114;22.874390411;0.0;0.0;0.0;0.0;0.117492708
Iter1;23.125031564;0.091261255;22.915737774;0.0;0.0;0.0;0.0;0.115638009
Iter1;23.266046057;0.091757974;23.054756607;0.0;0.0;0.0;0.0;0.117085579
Iter1;23.386591218;0.091367701;23.173945456;0.0;0.0;0.0;0.0;0.118863912
Iter1;23.360155295;0.091017435;23.149994711;0.0;0.0;0.0;0.0;0.116723749
Iter1;23.445346182;0.091749192;23.236175404;0.0;0.0;0.0;0.0;0.114928727
Iter1;23.529953971;0.091348853;23.320072803;0.0;0.0;0.0;0.0;0.116109346
Iter1;23.529593749;0.09165464;23.316916539;0.0;0.0;0.0;0.0;0.11862093
Iter1;23.587945458;0.091926988;23.376779949;0.0;0.0;0.0;0.0;0.116776163
Iter2;21.749903949;0.091340836;21.540707132;0.0;0.0;0.0;0.0;0.115745652
Iter2;21.94486222;0.091232885;21.735737847;0.0;0.0;0.0;0.0;0.115722688
Iter2;22.269243107;0.091332715;22.056816424;0.0;0.0;0.0;0.0;0.118946601
Iter2;22.269593653;0.091029024;22.060783627;0.0;0.0;0.0;0.0;0.115626556
Iter2;22.282702132;0.09127675;22.070477327;0.0;0.0;0.0;0.0;0.118781856
Iter2;22.274546112;0.091436437;22.064915346;0.0;0.0;0.0;0.0;0.11602892
Iter2;22.354097462;0.091489924;22.141387649;0.0;0.0;0.0;0.0;0.119028443
Iter2;22.355662495;0.091718813;22.14531938;0.0;0.0;0.0;0.0;0.116394803
Iter2;22.302101081;0.091239672;22.093097493;0.0;0.0;0.0;0.0;0.11562193
Iter2;22.370028627;0.091288427;22.160576115;0.0;0.0;0.0;0.0;0.115972759
Iter2;22.361053753;0.091826079;22.151067468;0.0;0.0;0.0;0.0;0.115973441
Iter2;22.38332687;0.091042482;22.174346885;0.0;0.0;0.0;0.0;0.115786264
Iter2;22.407783134;0.090486405;22.20158703;0.0;0.0;0.0;0.0;0.113533352
Iter2;22.354850795;0.091137338;22.142843168;0.0;0.0;0.0;0.0;0.118727743
Iter2;22.383324838;0.091084627;22.173468753;0.0;0.0;0.0;0.0;0.116608887
Iter2;22.436153664;0.090972839;22.227380877;0.0;0.0;0.0;0.0;0.115650153
Iter2;22.340124473;0.091054306;22.130890576;0.0;0.0;0.0;0.0;0.116043246
Iter2;22.368887996;0.091166009;22.159900831;0.0;0.0;0.0;0.0;0.115692746
Iter2;22.417570392;0.091315309;22.207863982;0.0;0.0;0.0;0.0;0.116228507
Iter2;22.395806353;0.091305588;22.186857575;0.0;0.0;0.0;0.0;0.115468833
Iter2;22.461121796;0.092072122;22.251179052;0.0;0.0;0.0;0.0;0.115701983
Iter2;22.435498872;0.091282971;22.226456929;0.0;0.0;0.0;0.0;0.11561872
Iter2;22.539371794;0.090860367;22.329720882;0.0;0.0;0.0;0.0;0.116587102
Iter2;22.47219991;0.091091487;22.260386015;0.0;0.0;0.0;0.0;0.118542027
Iter2;22.520829103;0.091325309;22.311769128;0.0;0.0;0.0;0.0;0.115544367
Iter2;22.686660464;0.091463301;22.474249465;0.0;0.0;0.0;0.0;0.118742378
Iter2;22.744725458;0.090866988;22.534894493;0.0;0.0;0.0;0.0;0.116609003
Iter2;22.744168143;0.09122399;22.53490479;0.0;0.0;0.0;0.0;0.115860863
Iter2;22.792952447;0.091217763;22.584133169;0.0;0.0;0.0;0.0;0.115457658
Iter2;22.823159574;0.091015144;22.614391084;0.0;0.0;0.0;0.0;0.115553374
Iter2;22.867121282;0.091043551;22.658274591;0.0;0.0;0.0;0.0;0.115643857
Iter2;22.871265209;0.091218287;22.662200995;0.0;0.0;0.0;0.0;0.11568529Iter2;22.824612549;0.090814853;22.614716499;0.0;0.0;0.0;0.0;0.116908999

Iter2;22.796293709;0.091129835;22.587449644;0.0;0.0;0.0;0.0;0.115571321
Iter2;22.858001147;0.091504294;22.648529812;0.0;0.0;0.0;0.0;0.115800203
Iter2;22.91094057;0.091336362;22.701927615;0.0;0.0;0.0;0.0;0.115527832
Iter2;22.869966879;0.091082346;22.660361693;0.0;0.0;0.0;0.0;0.116305824
Iter2;22.900798961;0.091223284;22.691863232;0.0;0.0;0.0;0.0;0.115542968
Iter2;22.865178557;0.091466665;22.652998716;0.0;0.0;0.0;0.0;0.11856222
Iter2;22.874113698;0.09133376;22.661655661;0.0;0.0;0.0;0.0;0.118965791
Iter2;22.937862084;0.091255992;22.728645262;0.0;0.0;0.0;0.0;0.115763082
Iter2;22.910322367;0.091288092;22.701614402;0.0;0.0;0.0;0.0;0.11528829
Iter2;22.765647195;0.091066841;22.556747313;0.0;0.0;0.0;0.0;0.115687535
Iter2;22.923089855;0.091307177;22.713979657;0.0;0.0;0.0;0.0;0.11562403
Iter2;22.947561002;0.09147013;22.734490983;0.0;0.0;0.0;0.0;0.11938595
Iter2;22.922443997;0.090993474;22.712886531;0.0;0.0;0.0;0.0;0.116417113
Iter2;22.90905713;0.091000468;22.698896026;0.0;0.0;0.0;0.0;0.116958866
Iter2;22.950575634;0.090977511;22.740939612;0.0;0.0;0.0;0.0;0.11651926
Iter2;22.893149599;0.09138391;22.680644378;0.0;0.0;0.0;0.0;0.118900884
Iter2;23.004529273;0.091315064;22.795545895;0.0;0.0;0.0;0.0;0.115512874
Iter2;23.049707467;0.091838708;22.839389969;0.0;0.0;0.0;0.0;0.116199356Iter2;23.006825078;0.091261687;22.797846324;0.0;0.0;0.0;0.0;0.115558721

Iter2;22.913302558;0.091272743;22.704268666;0.0;0.0;0.0;0.0;0.115608848
Iter2;23.007662453;0.091459219;22.795542484;0.0;0.0;0.0;0.0;0.118491623
Iter2;22.978826555;0.091071086;22.769296918;0.0;0.0;0.0;0.0;0.116284314
Iter2;23.007309757;0.091019878;22.795537808;0.0;0.0;0.0;0.0;0.118527709
Iter2;23.113694056;0.091137087;22.904778961;0.0;0.0;0.0;0.0;0.115636973
Iter2;23.201686437;0.091422102;22.991614008;0.0;0.0;0.0;0.0;0.116441279
Iter2;23.34688629;0.090916902;23.137341214;0.0;0.0;0.0;0.0;0.116469144
Iter2;23.376679704;0.09124448;23.164225237;0.0;0.0;0.0;0.0;0.118987738
Iter2;23.430496296;0.091769265;23.221353491;0.0;0.0;0.0;0.0;0.115106068
Iter2;23.462809567;0.090997671;23.253767923;0.0;0.0;0.0;0.0;0.115883837
Iter2;23.617881978;0.091675195;23.407619064;0.0;0.0;0.0;0.0;0.116371766
Iter2;23.604023154;0.0919531;23.390184127;0.0;0.0;0.0;0.0;0.119632361
Iter3;21.748742579;0.091326225;21.539477618;0.0;0.0;0.0;0.0;0.115715028
Iter3;21.943781122;0.091262671;21.734575198;0.0;0.0;0.0;0.0;0.115776993
Iter3;22.216047682;0.0910105;22.004100543;0.0;0.0;0.0;0.0;0.11876611
Iter3;22.269489405;0.091033005;22.060660814;0.0;0.0;0.0;0.0;0.11561453
Iter3;22.282186775;0.091297443;22.069798715;0.0;0.0;0.0;0.0;0.118962098
Iter3;22.275042681;0.091455687;22.065235152;0.0;0.0;0.0;0.0;0.116085844
Iter3;22.341085342;0.091495531;22.128501424;0.0;0.0;0.0;0.0;0.11891041
Iter3;22.301756698;0.091220453;22.092613833;0.0;0.0;0.0;0.0;0.115735115
Iter3;22.348275919;0.091598389;22.137939531;0.0;0.0;0.0;0.0;0.11656571
Iter3;22.369652394;0.091310643;22.160299535;0.0;0.0;0.0;0.0;0.1159226
Iter3;22.35983787;0.091443654;22.15035439;0.0;0.0;0.0;0.0;0.115887391
Iter3;22.354829071;0.091151094;22.142948349;0.0;0.0;0.0;0.0;0.118565505
Iter3;22.399934935;0.091040249;22.190885036;0.0;0.0;0.0;0.0;0.115734722Iter3;22.340009594;0.091196478;22.130794926;0.0;0.0;0.0;0.0;0.115871137
Iter3;22.380943107;0.091098129;22.171057596;0.0;0.0;0.0;0.0;0.116626728

Iter3;22.394704279;0.091398202;22.185641441;0.0;0.0;0.0;0.0;0.115550808Iter3;22.435649572;0.091363769;22.226429179;0.0;0.0;0.0;0.0;0.115712311Iter3;22.474060502;0.09112954;22.262166256;0.0;0.0;0.0;0.0;0.118478607
Iter3;22.369556947;0.091191925;22.160534738;0.0;0.0;0.0;0.0;0.115605914
Iter3;22.744563571;0.090867313;22.534824287;0.0;0.0;0.0;0.0;0.116655587Iter3;22.436061955;0.090967714;22.227095917;0.0;0.0;0.0;0.0;0.115846976Iter3;22.512541308;0.09152105;22.302260831;0.0;0.0;0.0;0.0;0.116596868
Iter3;22.408075389;0.090484617;22.201858237;0.0;0.0;0.0;0.0;0.113536822
Iter3;22.779295159;0.091147236;22.570497113;0.0;0.0;0.0;0.0;0.115549371Iter3;22.819702847;0.090805849;22.609822431;0.0;0.0;0.0;0.0;0.116760192Iter3;22.857569278;0.091503852;22.648118589;0.0;0.0;0.0;0.0;0.115751859

Iter3;22.962043647;0.091497286;22.749044839;0.0;0.0;0.0;0.0;0.119185971
Iter3;22.952645125;0.090984147;22.743048547;0.0;0.0;0.0;0.0;0.1164353





Iter3;22.762509431;0.091247616;22.553188052;0.0;0.0;0.0;0.0;0.11592113
Iter3;22.921370163;0.091298743;22.712310196;0.0;0.0;0.0;0.0;0.11558336Iter3;22.899055582;0.091186846;22.690051544;0.0;0.0;0.0;0.0;0.115649637
Iter3;22.536368666;0.09081607;22.326881465;0.0;0.0;0.0;0.0;0.116440223Iter3;23.008173004;0.09159271;22.796064995;0.0;0.0;0.0;0.0;0.118344411Iter3;22.667096202;0.091475049;22.454625119;0.0;0.0;0.0;0.0;0.118706486
Iter3;23.393917904;0.091300933;23.181353242;0.0;0.0;0.0;0.0;0.119000213


Iter3;22.766706892;0.091062559;22.557646666;0.0;0.0;0.0;0.0;0.115747653Iter3;22.793570925;0.091234151;22.584597267;0.0;0.0;0.0;0.0;0.11556209Iter3;22.910938057;0.091313118;22.702268297;0.0;0.0;0.0;0.0;0.11519Iter3;22.870066356;0.091086529;22.660444637;0.0;0.0;0.0;0.0;0.116347624Iter3;22.822691675;0.091003871;22.613887981;0.0;0.0;0.0;0.0;0.115586104Iter3;22.417360193;0.091326769;22.207620852;0.0;0.0;0.0;0.0;0.116208936






Iter3;22.871017314;0.091215398;22.661904254;0.0;0.0;0.0;0.0;0.115726143
Iter3;22.889838177;0.09149675;22.677131881;0.0;0.0;0.0;0.0;0.119050711
Iter3;22.923129736;0.090999831;22.713542183;0.0;0.0;0.0;0.0;0.116427735Iter3;22.879467902;0.091465064;22.667217393;0.0;0.0;0.0;0.0;0.118588971Iter3;22.960579374;0.091240932;22.751606122;0.0;0.0;0.0;0.0;0.115484257
Iter3;23.493600986;0.091263634;23.28427271;0.0;0.0;0.0;0.0;0.115816979Iter3;23.370180349;0.09088222;23.160438656;0.0;0.0;0.0;0.0;0.116620793

Iter3;22.937937964;0.091261929;22.728771769;0.0;0.0;0.0;0.0;0.115732189

Iter3;23.114469903;0.091137946;22.905434925;0.0;0.0;0.0;0.0;0.115621185Iter3;22.851223946;0.091049121;22.642444278;0.0;0.0;0.0;0.0;0.115549613
Iter3;23.007602049;0.091238735;22.798602301;0.0;0.0;0.0;0.0;0.115521508Iter3;22.910142154;0.091317483;22.701233203;0.0;0.0;0.0;0.0;0.115413411

Iter3;22.912310607;0.091277757;22.703213864;0.0;0.0;0.0;0.0;0.115575156
Iter3;22.907977175;0.090978194;22.697914542;0.0;0.0;0.0;0.0;0.116872829Iter3;23.004928363;0.091294253;22.796022759;0.0;0.0;0.0;0.0;0.115464293



Iter3;23.528862311;0.092762745;23.315212422;0.0;0.0;0.0;0.0;0.118618311Iter3;22.979666596;0.090902517;22.770213568;0.0;0.0;0.0;0.0;0.116436825
Iter3;23.429248056;0.091576053;23.220171246;0.0;0.0;0.0;0.0;0.115277006Iter3;22.96951933;0.090887735;22.758242788;0.0;0.0;0.0;0.0;0.118104776Iter3;23.208340973;0.091845999;22.997773153;0.0;0.0;0.0;0.0;0.116512423



Iter3;22.911308444;0.091459568;22.698767138;0.0;0.0;0.0;0.0;0.118855403Iter3;23.518227087;0.091233596;23.30811189;0.0;0.0;0.0;0.0;0.116035192

Iter4;21.751019162;0.091310501;21.541450969;0.0;0.0;0.0;0.0;0.115714403
Iter4;22.085045696;0.091809685;21.872516635;0.0;0.0;0.0;0.0;0.117676136
Iter4;22.31691451;0.091130093;22.107258063;0.0;0.0;0.0;0.0;0.115891087
Iter4;22.286845742;0.091160846;22.077367371;0.0;0.0;0.0;0.0;0.115662948
Iter4;23.221591324;0.091423993;23.011123806;0.0;0.0;0.0;0.0;0.116741996
Iter3;22.892250556;0.093158294;22.678077483;0.0;0.0;0.0;0.0;0.118578361
Iter4;22.354522276;0.09141859;22.143648488;0.0;0.0;0.0;0.0;0.11650879
Iter4;22.328066159;0.091402378;22.114819235;0.0;0.0;0.0;0.0;0.119168838Iter4;22.384921426;0.091166442;22.173954382;0.0;0.0;0.0;0.0;0.116721738
Iter4;22.422722559;0.09177714;22.211767709;0.0;0.0;0.0;0.0;0.116299309
Iter4;22.389587278;0.091349251;22.179514526;0.0;0.0;0.0;0.0;0.115994616Iter4;22.386304604;0.091230597;22.173473069;0.0;0.0;0.0;0.0;0.118874303

Iter4;22.357064277;0.091501446;22.143785463;0.0;0.0;0.0;0.0;0.118978894
Iter4;22.452836262;0.091687921;22.242387626;0.0;0.0;0.0;0.0;0.116335711Iter4;22.408116428;0.090488026;22.201581759;0.0;0.0;0.0;0.0;0.113446389

Iter4;22.470845963;0.091434925;22.260041381;0.0;0.0;0.0;0.0;0.116885106
Iter4;22.765803788;0.091268045;22.555771579;0.0;0.0;0.0;0.0;0.115991837Iter4;22.782727072;0.091170075;22.57343398;0.0;0.0;0.0;0.0;0.115530838Iter4;22.791087749;0.091082753;22.580245778;0.0;0.0;0.0;0.0;0.117102163


Iter4;22.370135049;0.091192965;22.160687665;0.0;0.0;0.0;0.0;0.115595756Iter4;22.859422354;0.09150965;22.649468413;0.0;0.0;0.0;0.0;0.115754836


Iter4;22.948768055;0.091444389;22.735302241;0.0;0.0;0.0;0.0;0.119328375Iter4;22.958113548;0.090989811;22.748010816;0.0;0.0;0.0;0.0;0.116401339Iter4;22.789753273;0.09108421;22.580211018;0.0;0.0;0.0;0.0;0.115784931Iter4;22.841936422;0.091022592;22.631313966;0.0;0.0;0.0;0.0;0.116855107



