# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.009046407 7 0 1
0.009617034 7 1 0
0.009645766 6 1 1
0.010057062 5 1 2
0.010303597 4 1 3
0.010472039 3 1 4
0.010614789 4 1 3
0.010668398 5 1 2
0.010942817 6 1 1
0.010955255 7 1 0
0.01470591 8 0 0
0.014998746 8 1 -1
0.015058025 7 1 0
0.015429687 6 1 1
0.015511599 7 1 0
0.015705525 8 1 -1
0.020132856 9 0 -1
0.020384023 9 1 -2
0.020410701 8 1 -1
0.020539055 9 1 -2
0.025483999 10 0 -2
0.026022423 11 0 -3
0.035385264 11 0 -3


# place(1)
0 8 0 0
0.035385264 8 0 0


# place(2)
0 8 0 0
0.035385264 8 0 0


# place(3)
0 8 0 0
0.035385264 8 0 0


