# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.008002527 7 0 1
0.008384371 7 1 0
0.008392287 6 1 1
0.008822941 5 1 2
0.009339168 4 1 3
0.00935757 3 1 4
0.009528737 4 1 3
0.009582729 3 1 4
0.009672812 4 1 3
0.00974705 5 1 2
0.009794676 6 1 1
0.009875716 7 1 0
0.013479433 8 0 0
0.013834359 8 1 -1
0.013858771 7 1 0
0.014309551 6 1 1
0.014612535 7 1 0
0.014659956 8 1 -1
0.018922063 9 0 -1
0.019159779 9 1 -2
0.019191881 8 1 -1
0.019466609 9 1 -2
0.024255994 10 0 -2
0.024795686 11 0 -3
0.025183622 11 0 -3


# place(1)
0 8 0 0
0.025183622 8 0 0


# place(2)
0 8 0 0
0.025183622 8 0 0


# place(3)
0 8 0 0
0.025183622 8 0 0


