# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.002934789 7 0 1
0.003101726 7 1 0
0.003115794 6 1 1
0.003318037 5 1 2
0.003397978 4 1 3
0.003481445 3 1 4
0.003529634 4 1 3
0.003533983 5 1 2
0.003537175 6 1 1
0.00355326 7 1 0
0.00818798 8 0 0
0.00832793 8 1 -1
0.008350418 7 1 0
0.008613598 6 1 1
0.008675021 7 1 0
0.008752882 8 1 -1
0.013428465 9 0 -1
0.013635362 9 1 -2
0.013680374 8 1 -1
0.013802052 9 1 -2
0.018733197 10 0 -2
0.018853082 11 0 -3
0.019186051 11 0 -3


# place(1)
0 8 0 0
0.019186051 8 0 0


# place(2)
0 8 0 0
0.019186051 8 0 0


# place(3)
0 8 0 0
0.019186051 8 0 0


