# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.002489805 7 0 1
0.00256833 7 1 0
0.002573131 6 1 1
0.002644951 5 1 2
0.002680146 4 1 3
0.002700013 3 1 4
0.002707703 4 1 3
0.002711757 3 1 4
0.002717097 4 1 3
0.002737723 5 1 2
0.002740185 6 1 1
0.002768093 7 1 0
0.007654388 8 0 0
0.00786578 8 1 -1
0.007891529 7 1 0
0.007943169 6 1 1
0.007959435 7 1 0
0.007982404 8 1 -1
0.012951152 9 0 -1
0.013026092 9 1 -2
0.013048894 8 1 -1
0.013085263 9 1 -2
0.018117099 10 0 -2
0.018457616 11 0 -3
0.02238914 11 0 -3


# place(1)
0 8 0 0
0.02238914 8 0 0


# place(2)
0 8 0 0
0.02238914 8 0 0


# place(3)
0 8 0 0
0.02238914 8 0 0


