# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.004921214 7 0 1
0.005131095 7 1 0
0.005166691 6 1 1
0.005319766 5 1 2
0.005399197 4 1 3
0.005538743 5 1 2
0.005553211 4 1 3
0.005632602 5 1 2
0.005649471 6 1 1
0.005667675 7 1 0
0.010247949 8 0 0
0.010508469 8 1 -1
0.010543368 7 1 0
0.01070607 6 1 1
0.010728502 7 1 0
0.010843335 8 1 -1
0.015616379 9 0 -1
0.015797073 9 1 -2
0.015815619 8 1 -1
0.015907426 9 1 -2
0.020901555 10 0 -2
0.021205714 11 0 -3
0.028600972 11 0 -3


# place(1)
0 8 0 0
0.028600972 8 0 0


# place(2)
0 8 0 0
0.028600972 8 0 0


# place(3)
0 8 0 0
0.028600972 8 0 0


