# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.003846202 7 0 1
0.003948564 7 1 0
0.003967841 6 1 1
0.00410435 5 1 2
0.004148792 4 1 3
0.004168405 5 1 2
0.004236093 4 1 3
0.004277114 5 1 2
0.004285318 6 1 1
0.004327025 7 1 0
0.009065074 8 0 0
0.009171992 8 1 -1
0.009211657 7 1 0
0.009364606 8 1 -1
0.009387519 7 1 0
0.009487193 8 1 -1
0.014338003 9 0 -1
0.014450868 9 1 -2
0.014494925 8 1 -1
0.014567302 9 1 -2
0.019566879 10 0 -2
0.020140096 11 0 -3
0.025961694 11 0 -3


# place(1)
0 8 0 0
0.025961694 8 0 0


# place(2)
0 8 0 0
0.025961694 8 0 0


# place(3)
0 8 0 0
0.025961694 8 0 0


