# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.007214802 7 0 1
0.007629996 7 1 0
0.007669535 6 1 1
0.007965762 5 1 2
0.008110996 4 1 3
0.008187957 3 1 4
0.008335328 2 1 5
0.0084295 1 1 6
0.008520638 0 1 7
0.008651627 1 1 6
0.008695233 2 1 5
0.008724711 3 1 4
0.008765178 4 1 3
0.008781765 5 1 2
0.008859809 6 1 1
0.008903548 7 1 0
0.012740953 8 0 0
0.0132273 8 1 -1
0.013268613 7 1 0
0.013593527 6 1 1
0.013736603 5 1 2
0.013863175 6 1 1
0.013875747 5 1 2
0.013975967 4 1 3
0.013997803 5 1 2
0.014066232 6 1 1
0.01414151 7 1 0
0.014157077 8 1 -1
0.018343977 9 0 -1
0.018674449 9 1 -2
0.018694543 8 1 -1
0.01890714 7 1 0
0.018935288 8 1 -1
0.019028861 9 1 -2
0.023784196 10 0 -2
0.024020406 10 1 -3
0.024066922 9 1 -2
0.024221549 10 1 -3
0.029131088 11 0 -3
0.029721073 12 0 -4
0.030179101 12 0 -4


# place(1)
0 8 0 0
0.030179101 8 0 0


# place(2)
0 8 0 0
0.030179101 8 0 0


# place(3)
0 8 0 0
0.030179101 8 0 0


