# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.004115648 7 0 1
0.004227918 7 1 0
0.004263643 6 1 1
0.004380798 5 1 2
0.004439589 4 1 3
0.004488459 3 1 4
0.00455446 2 1 5
0.004554463 1 1 6
0.004562375 0 1 7
0.004563403 1 1 6
0.004571393 2 1 5
0.004583613 3 1 4
0.004588319 4 1 3
0.004619808 5 1 2
0.004624286 4 1 3
0.004641697 5 1 2
0.004650163 6 1 1
0.004702433 7 1 0
0.009312324 8 0 0
0.009443592 8 1 -1
0.009467115 7 1 0
0.009624138 6 1 1
0.009661429 5 1 2
0.009738059 6 1 1
0.009743194 5 1 2
0.009770068 6 1 1
0.0097774 7 1 0
0.009780134 8 1 -1
0.014550164 9 0 -1
0.014626626 9 1 -2
0.014667947 8 1 -1
0.014762822 7 1 0
0.014792283 8 1 -1
0.014847217 9 1 -2
0.019732491 10 0 -2
0.019817557 10 1 -3
0.01986975 9 1 -2
0.019928667 10 1 -3
0.024922422 11 0 -3
0.025443513 12 0 -4
0.025687694 12 0 -4


# place(1)
0 8 0 0
0.025687694 8 0 0


# place(2)
0 8 0 0
0.025687694 8 0 0


# place(3)
0 8 0 0
0.025687694 8 0 0


