# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.004234795 7 0 1
0.004369971 7 1 0
0.004378176 6 1 1
0.004550922 5 1 2
0.004625102 4 1 3
0.004739492 3 1 4
0.004738752 2 1 5
0.004852946 1 1 6
0.00489886 2 1 5
0.004900705 1 1 6
0.004918053 2 1 5
0.004937331 3 1 4
0.004948703 2 1 5
0.004960004 3 1 4
0.0049666 2 1 5
0.005031924 3 1 4
0.005035482 4 1 3
0.005038078 5 1 2
0.005047391 6 1 1
0.005052663 7 1 0
0.009470499 8 0 0
0.009624867 8 1 -1
0.009652214 7 1 0
0.009837655 6 1 1
0.009976802 5 1 2
0.010070293 4 1 3
0.010085582 5 1 2
0.010120358 6 1 1
0.010123821 7 1 0
0.010138941 8 1 -1
0.01472759 9 0 -1
0.014851592 9 1 -2
0.014899548 8 1 -1
0.014988604 9 1 -2
0.01500469 8 1 -1
0.015055541 9 1 -2
0.019939483 10 0 -2
0.020011184 10 1 -3
0.020044319 9 1 -2
0.020088041 10 1 -3
0.025110847 11 0 -3
0.025538607 12 0 -4
0.033346333 12 0 -4


# place(1)
0 8 0 0
0.033346333 8 0 0


# place(2)
0 8 0 0
0.033346333 8 0 0


# place(3)
0 8 0 0
0.033346333 8 0 0


