# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.004542023 7 0 1
0.004795856 7 1 0
0.004833719 6 1 1
0.004989908 5 1 2
0.005104995 4 1 3
0.005125695 3 1 4
0.00515032 4 1 3
0.005157909 3 1 4
0.00525001 2 1 5
0.005269241 1 1 6
0.005269223 2 1 5
0.00527989 1 1 6
0.005286461 2 1 5
0.005366006 1 1 6
0.005378075 2 1 5
0.005439353 3 1 4
0.005445016 4 1 3
0.005461132 5 1 2
0.005480875 6 1 1
0.005485292 7 1 0
0.00989503 8 0 0
0.010107714 8 1 -1
0.010130917 7 1 0
0.010350487 6 1 1
0.010465605 5 1 2
0.010536224 4 1 3
0.010591693 5 1 2
0.010607663 6 1 1
0.010610762 7 1 0
0.010614617 8 1 -1
0.015206675 9 0 -1
0.01537169 9 1 -2
0.015428386 8 1 -1
0.015610896 7 1 0
0.015664176 8 1 -1
0.015764891 9 1 -2
0.020474042 10 0 -2
0.020622091 10 1 -3
0.020680812 9 1 -2
0.02080217 10 1 -3
0.025725857 11 0 -3
0.026259853 12 0 -4
0.026736931 12 0 -4


# place(1)
0 8 0 0
0.026736931 8 0 0


# place(2)
0 8 0 0
0.026736931 8 0 0


# place(3)
0 8 0 0
0.026736931 8 0 0


