# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.00864637 7 0 1
0.00877678 6 0 2
0.008769517 6 1 1
0.008899315 5 1 2
0.008994057 4 1 3
0.009057306 3 1 4
0.009220826 4 1 3
0.009226374 5 1 2
0.009233283 4 1 3
0.00923843 3 1 4
0.009239497 4 1 3
0.009254415 5 1 2
0.00951269 6 1 1
0.009519756 7 1 0
0.01389004 8 0 0
0.014139582 8 1 -1
0.014158006 7 1 0
0.014373344 6 1 1
0.014460342 5 1 2
0.014640516 6 1 1
0.014660001 7 1 0
0.014668556 8 1 -1
0.019234457 9 0 -1
0.019422544 9 1 -2
0.019467419 8 1 -1
0.019683587 7 1 0
0.019763332 8 1 -1
0.019826368 9 1 -2
0.024536902 10 0 -2
0.024688073 10 1 -3
0.024733241 9 1 -2
0.024829898 10 1 -3
0.029797379 11 0 -3
0.030366279 12 0 -4
0.030868547 12 0 -4


# place(1)
0 8 0 0
0.030868547 8 0 0


# place(2)
0 8 0 0
0.030868547 8 0 0


# place(3)
0 8 0 0
0.030868547 8 0 0


