# TimeStamp(s) InactiveWorker YieldingWorker RunningWorker
# place(0)
0 8 0 0
0.006050055 7 0 1
0.006231017 7 1 0
0.006271306 6 1 1
0.006434369 5 1 2
0.006530618 4 1 3
0.00658167 3 1 4
0.006613922 4 1 3
0.006627524 3 1 4
0.006677714 2 1 5
0.006713111 3 1 4
0.006726874 2 1 5
0.006823734 3 1 4
0.00683588 2 1 5
0.006839868 3 1 4
0.006874578 2 1 5
0.006886702 3 1 4
0.006900562 4 1 3
0.006986657 5 1 2
0.007002599 6 1 1
0.007011844 7 1 0
0.011331854 8 0 0
0.01161736 8 1 -1
0.011630946 7 1 0
0.011810154 6 1 1
0.011933687 5 1 2
0.01193729 6 1 1
0.01200613 5 1 2
0.012083141 6 1 1
0.01208611 7 1 0
0.012102179 8 1 -1
0.016734984 9 0 -1
0.016871328 9 1 -2
0.016915817 8 1 -1
0.017057509 9 1 -2
0.017068625 8 1 -1
0.01712127 9 1 -2
0.021981888 10 0 -2
0.022126608 10 1 -3
0.0221726 9 1 -2
0.022259124 10 1 -3
0.02722978 11 0 -3
0.027806234 12 0 -4
0.035371288 12 0 -4


# place(1)
0 8 0 0
0.035371288 8 0 0


# place(2)
0 8 0 0
0.035371288 8 0 0


# place(3)
0 8 0 0
0.035371288 8 0 0


