Init  ; 435.614142
Iter 0; 4991.955455
Iter 1; 328.309789
Iter 2; 332.938092
Iter 3; 263.5469
Iter 4; 264.274289
Iter 5; 337.943174
Iter 6; 327.57648
Iter 7; 331.634314
Iter 8; 313.651401
Iter 9; 336.343366
Iter 10; 292.835324
Iter 11; 287.229892
Iter 12; 319.731832
Iter 13; 324.083896
Iter 14; 350.489994
