Init  ; 433.947633
Iter 0; 4996.575682
Iter 1; 263.139199
Iter 2; 295.379986
Iter 3; 321.868604
Iter 4; 319.752331
Iter 5; 313.752213
Iter 6; 340.494322
Iter 7; 350.512977
Iter 8; 331.846847
Iter 9; 322.970393
Iter 10; 329.690044
Iter 11; 359.106448
Iter 12; 318.98937
Iter 13; 326.07409
Iter 14; 316.545137
