Init  ; 432.40008
Iter 0; 5093.144114
Iter 1; 278.059243
Iter 2; 279.283373
Iter 3; 283.592145
Iter 4; 278.052065
Iter 5; 275.852537
Iter 6; 276.378986
Iter 7; 280.894483
Iter 8; 273.171227
Iter 9; 276.146316
Iter 10; 279.350504
Iter 11; 273.144207
Iter 12; 275.521196
Iter 13; 273.887797
Iter 14; 277.245663
