Init  ; 431.938037
Iter 0; 5125.405696
Iter 1; 278.421658
Iter 2; 279.154275
Iter 3; 284.384577
Iter 4; 277.453498
Iter 5; 278.976443
Iter 6; 276.040244
Iter 7; 278.954616
Iter 8; 276.289303
Iter 9; 274.19152
Iter 10; 284.828526
Iter 11; 274.804472
Iter 12; 276.26084
Iter 13; 278.546847
Iter 14; 274.764132
