Init  ; 437.81979
Iter 0; 5089.602243
Iter 1; 278.079479
Iter 2; 277.943579
Iter 3; 280.936972
Iter 4; 275.037777
Iter 5; 275.403207
Iter 6; 275.165741
Iter 7; 279.567455
Iter 8; 276.046538
Iter 9; 274.175421
Iter 10; 278.543058
Iter 11; 274.643198
Iter 12; 274.165999
Iter 13; 274.363238
Iter 14; 277.250581
