Starting process <15> on on <c1299.ofp>
Starting process <0> on on <c1284.ofp>
Starting process <2> on on <c1286.ofp>
Starting process <14> on on <c1298.ofp>
Starting process <4> on on <c1288.ofp>
Starting process <9> on on <c1293.ofp>
Starting process <12> on on <c1296.ofp>
Starting process <11> on on <c1295.ofp>
Starting process <3> on on <c1287.ofp>
Starting process <8> on on <c1292.ofp>
Starting process <1> on on <c1285.ofp>
Starting process <7> on on <c1291.ofp>
Starting process <13> on on <c1297.ofp>
Starting process <10> on on <c1294.ofp>
Starting process <6> on on <c1290.ofp>
Starting process <5> on on <c1289.ofp>
Round ; Elapsed Time (ms); h0 trees; h1 trees; h2 trees; h3 trees; h4 trees; h5 trees; h6 trees; h7 trees; h8 trees; h9 trees; h10 trees; h11 trees; h12 trees; h13 trees; h14 trees; h15 trees; h0 nodes; h1 nodes; h2 nodes; h3 nodes; h4 nodes; h5 nodes; h6 nodes; h7 nodes; h8 nodes; h9 nodes; h10 nodes; h11 nodes; h12 nodes; h13 nodes; h14 nodes; h15 nodes; 
Round 0; 3613.654646; 63000; 63000; 62000; 63000; 62000; 62000; 62000; 63000; 63000; 62000; 62000; 63000; 62000; 63000; 62000; 63000; 3.47371751E8; 3.4355263E8; 3.38100572E8; 3.42084894E8; 3.39822831E8; 3.38515268E8; 3.4099994E8; 3.421974E8; 3.44148608E8; 3.39284166E8; 3.36919676E8; 3.4445029E8; 3.3792259E8; 3.43188671E8; 3.36916051E8; 3.44871949E8; 
Round 1; 3098.140155; 60775; 64050; 62300; 63925; 63100; 58500; 63775; 63300; 61750; 62475; 63425; 64475; 59875; 62325; 62150; 63800; 3.3084021E8; 3.48812015E8; 3.39470681E8; 3.49322954E8; 3.44994049E8; 3.21105852E8; 3.49135709E8; 3.46475771E8; 3.39157821E8; 3.40925854E8; 3.43757074E8; 3.53700342E8; 3.28417429E8; 3.41471783E8; 3.39015905E8; 3.47420118E8; 
Round 2; 3111.455902; 59924; 65235; 62499; 62679; 62194; 59749; 63380; 64460; 61399; 62127; 62799; 64334; 61831; 62665; 61615; 63110; 3.27572621E8; 3.57873968E8; 3.41191261E8; 3.44570643E8; 3.39730366E8; 3.28588448E8; 3.44630482E8; 3.50587253E8; 3.35192695E8; 3.39452539E8; 3.4572064E8; 3.51347413E8; 3.390781E8; 3.4292947E8; 3.33379695E8; 3.45584992E8; 
Round 3; 3343.602136; 60311; 64504; 62661; 62895; 62693; 60626; 62908; 64620; 60916; 62654; 62408; 64412; 61549; 62411; 61530; 62902; 3.28655393E8; 3.52177454E8; 3.40408002E8; 3.4529271E8; 3.43255093E8; 3.30990575E8; 3.4126133E8; 3.50940837E8; 3.30423797E8; 3.44415691E8; 3.41221866E8; 3.50905699E8; 3.34713233E8; 3.41554524E8; 3.38585342E8; 3.45755755E8; 
Round 4; 3597.875331; 60275; 63923; 62000; 63247; 62669; 60942; 63456; 65019; 61235; 62794; 62349; 64310; 61448; 62473; 61527; 62333; 3.30771958E8; 3.52771887E8; 3.38947516E8; 3.4438362E8; 3.41441975E8; 3.3335222E8; 3.47206216E8; 3.53542516E8; 3.35370484E8; 3.44876236E8; 3.39977497E8; 3.51197209E8; 3.34434071E8; 3.4210821E8; 3.39167594E8; 3.41532096E8; 
Round 5; 3927.333903; 60277; 62731; 61923; 62447; 63266; 61311; 62792; 64894; 61374; 63666; 62754; 64629; 60992; 62448; 61491; 63005; 3.3188512E8; 3.43929062E8; 3.37292208E8; 3.41741574E8; 3.45770868E8; 3.34785158E8; 3.46257918E8; 3.55334272E8; 3.35497285E8; 3.4578171E8; 3.42764714E8; 3.52631184E8; 3.33626136E8; 3.43097079E8; 3.33053014E8; 3.44355366E8; 
Round 6; 4746.808113; 60108; 62690; 61417; 63733; 63341; 61064; 63817; 64999; 61587; 63782; 61402; 63912; 61475; 62240; 61221; 63212; 3.29896037E8; 3.42743725E8; 3.37548166E8; 3.4509653E8; 3.44464608E8; 3.31441596E8; 3.48280556E8; 3.56497275E8; 3.37881009E8; 3.5155961E8; 3.39195194E8; 3.49765928E8; 3.33960212E8; 3.38511132E8; 3.34829738E8; 3.45404825E8; 
Round 7; 4926.395553; 59578; 62807; 61283; 62724; 63523; 60488; 64043; 64099; 62278; 64120; 61960; 63549; 61644; 62006; 60827; 65071; 3.25268738E8; 3.40687714E8; 3.33313145E8; 3.43278607E8; 3.43610854E8; 3.3087011E8; 3.49499644E8; 3.50688877E8; 3.40369853E8; 3.53843842E8; 3.37159787E8; 3.48192824E8; 3.35357314E8; 3.39726192E8; 3.32743114E8; 3.55086671E8; 
Round 8; 4970.497991; 58337; 62924; 61427; 63286; 63781; 60916; 64216; 63539; 62259; 64300; 61796; 63537; 61332; 62556; 60821; 64973; 3.20880862E8; 3.43685993E8; 3.37823836E8; 3.48277351E8; 3.47833086E8; 3.34657567E8; 3.50368562E8; 3.45431829E8; 3.38915137E8; 3.48698074E8; 3.34397636E8; 3.4767468E8; 3.35044557E8; 3.38876231E8; 3.2960885E8; 3.53867607E8; 
Round 9; 5527.15321; 57814; 62628; 61851; 63523; 63814; 58209; 64750; 64202; 62438; 65009; 61108; 64280; 61441; 62271; 60777; 65885; 3.15473662E8; 3.42033331E8; 3.3992417E8; 3.46320021E8; 3.46586043E8; 3.17346827E8; 3.52331325E8; 3.50290847E8; 3.41009933E8; 3.54780322E8; 3.32871763E8; 3.49381477E8; 3.36825999E8; 3.38379001E8; 3.34535271E8; 3.58913164E8; 
Round 10; 4949.189708; 57313; 63619; 60230; 65054; 65358; 58352; 63309; 65605; 62255; 65432; 59986; 64481; 61363; 60869; 60765; 66009; 3.12328453E8; 3.43894749E8; 3.28858393E8; 3.53355025E8; 3.557848E8; 3.20485124E8; 3.46598467E8; 3.59700691E8; 3.40440401E8; 3.56255372E8; 3.2842135E8; 3.5354553E8; 3.36094119E8; 3.31817503E8; 3.33286641E8; 3.60990598E8; 
Round 11; 5351.163437; 57251; 65068; 59477; 65736; 65755; 57823; 63932; 65749; 62566; 65535; 60232; 65174; 60341; 59497; 60407; 65457; 3.12651171E8; 3.57532455E8; 3.25521894E8; 3.59247767E8; 3.61222147E8; 3.12046938E8; 3.50456424E8; 3.56288143E8; 3.41057683E8; 3.55114665E8; 3.27570545E8; 3.54779499E8; 3.33911071E8; 3.26753182E8; 3.33499317E8; 3.59054872E8; 
Round 12; 5642.078629; 56560; 67198; 59618; 67994; 66973; 55035; 65042; 64407; 61082; 64346; 61104; 66047; 59972; 59507; 59687; 65428; 3.13058263E8; 3.66609024E8; 3.24317907E8; 3.69315438E8; 3.65400387E8; 3.04277718E8; 3.56085075E8; 3.53794588E8; 3.34825306E8; 3.53421207E8; 3.32777249E8; 3.59830139E8; 3.29282878E8; 3.23829196E8; 3.27581016E8; 3.60888187E8; 
Round 13; 5894.047336; 56781; 69684; 58406; 69703; 69552; 54318; 63725; 63599; 59751; 62439; 62641; 66292; 58803; 58508; 58844; 66954; 3.10125373E8; 3.7686957E8; 3.19854063E8; 3.79188427E8; 3.80041446E8; 2.94252867E8; 3.4884606E8; 3.45650946E8; 3.24174211E8; 3.40765244E8; 3.46201432E8; 3.60718015E8; 3.20969403E8; 3.19909864E8; 3.20430776E8; 3.65998761E8; 
Round 14; 6098.168212; 56876; 69560; 58703; 70597; 71190; 53911; 64566; 63902; 56390; 63033; 63488; 67148; 60066; 57366; 54353; 68851; 3.09781974E8; 3.80377409E8; 3.21415443E8; 3.87090965E8; 3.90595053E8; 2.93420794E8; 3.50427579E8; 3.4694464E8; 3.10923353E8; 3.45240576E8; 3.48312691E8; 3.66046282E8; 3.30282697E8; 3.1378244E8; 2.96117693E8; 3.76550054E8; 
