Init; 37491.567162 ms
Iter 1; 283.804771; 107.181139; 88.692434; 87.931198
Iter 2; 204.540342; 77.887882; 65.463478; 61.188982
Iter 3; 246.357353; 73.687688; 69.825091; 102.844574
Iter 4; 233.669569; 76.569087; 56.35917; 100.741312
Iter 5; 185.7552; 75.214483; 59.807197; 50.73352
Iter 6; 186.835486; 65.099779; 69.720962; 52.014745
Iter 7; 256.399761; 66.285374; 59.662378; 130.452009
Iter 8; 178.946502; 68.536075; 58.34022; 52.070207
Iter 9; 159.933611; 57.301874; 53.238884; 49.392853
Iter 10; 164.389669; 63.268798; 50.72111; 50.399761
Iter 11; 161.611987; 58.88654; 51.492208; 51.233239
Iter 12; 172.979278; 59.873837; 53.673503; 59.431938
Iter 13; 175.741381; 66.122451; 56.37375; 53.24518
Iter 14; 168.71704; 59.05643; 54.836895; 54.823715
Iter 15; 361.157955; 62.542928; 53.772618; 244.842409
Iter 16; 171.275191; 61.90492; 54.907145; 54.463126
Iter 17; 179.91417; 63.059705; 56.23863; 60.615835
Iter 18; 188.686189; 66.136335; 61.82387; 60.725984
Iter 19; 180.150329; 65.615987; 57.554925; 56.979417
Iter 20; 188.678479; 66.721553; 64.285111; 57.671815
Iter 21; 190.512692; 68.234097; 62.640077; 59.638518
Iter 22; 194.562408; 67.185041; 61.71025; 65.667117
Iter 23; 209.40467; 77.822793; 64.930818; 66.651059
Iter 24; 204.755106; 70.46255; 67.234598; 67.057958
Iter 25; 212.697176; 74.2744; 70.443669; 67.979107
Iter 26; 218.82724; 78.605759; 71.016308; 69.205173
Iter 27; 209.719374; 75.420437; 68.649445; 65.649492
Iter 28; 738.006761; 75.846127; 73.975717; 588.184917
Iter 29; 205.28385; 70.973788; 68.485236; 65.824826
Init; 38104.861569 ms
Iter 0; 822.705988; 389.774993; 259.414915; 173.51608
Iter 1; 264.627128; 104.820837; 84.081469; 75.724822
Iter 2; 173.776849; 69.196382; 52.115729; 52.464738
Iter 3; 213.449556; 65.746148; 59.322158; 88.38125
Iter 4; 236.128288; 64.060344; 83.173504; 88.89444
Iter 5; 172.188843; 65.886403; 56.863408; 49.439032
Iter 6; 171.842434; 61.560986; 59.797297; 50.484151
Iter 7; 259.091206; 61.243686; 63.394355; 134.453165
Iter 8; 180.22589; 67.578092; 60.46926; 52.178538
Iter 9; 181.496007; 67.908114; 56.069493; 57.5184
Iter 10; 184.795782; 63.68257; 62.818663; 58.294549
Iter 11; 175.759427; 65.029649; 57.92709; 52.802688
Iter 12; 163.991845; 60.189196; 50.426192; 53.376457
Iter 13; 180.500149; 66.949396; 55.777423; 57.77333
Iter 14; 170.525795; 65.065039; 51.50489; 53.955866
Iter 15; 365.90389; 60.253736; 52.556878; 253.093276
Iter 16; 177.615143; 67.152915; 57.220361; 53.241867
Iter 17; 180.799359; 68.265024; 53.689436; 58.844899
Iter 18; 178.020663; 68.708853; 54.418025; 54.893785
Iter 19; 177.024795; 64.60564; 56.475622; 55.943533
Iter 20; 184.586393; 70.54356; 57.358831; 56.684002
Iter 21; 192.96088; 71.519629; 62.515382; 58.925869
Iter 22; 298.485315; 81.075394; 153.105511; 64.30441
Iter 23; 196.763288; 69.215193; 66.620829; 60.927266
Iter 24; 194.691631; 70.136051; 62.411315; 62.144265
Iter 25; 194.401251; 69.406141; 61.995855; 62.999255
Iter 26; 215.2133; 79.043866; 66.982122; 69.187312
Iter 27; 711.068363; 76.969527; 566.951661; 67.147175
Iter 28; 213.074428; 75.364522; 69.637532; 68.072374
Iter 29; 220.357817; 80.836494; 70.76758; 68.753743
