Config; Grain; Iteration; Elapsed Time(ms);
NoLifeline-nolongpacking;4;Iter 0; 14846.578956; 12098.115601; 1467.398182; 1281.065173; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 1; 27020.86847; 25246.356707; 846.068316; 928.443447; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 2; 24956.788547; 23575.480273; 501.696483; 879.611791; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 3; 25296.530049; 24166.950605; 542.570399; 587.009045; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 4; 23846.189789; 22686.484913; 543.459594; 616.245282; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 5; 22347.484899; 21263.684113; 501.165287; 582.635499; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 6; 21979.341728; 20909.889181; 496.277229; 573.175318; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 7; 21211.878507; 20183.272406; 451.770691; 576.83541; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 8; 21257.788674; 20154.000307; 539.584034; 564.204333; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 9; 21013.559669; 19954.45091; 485.245404; 573.863355; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 10; 20313.313653; 19275.50537; 465.307069; 572.501214; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 11; 20496.319202; 19418.9067; 461.511347; 615.901155; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 12; 20567.387137; 19548.119674; 464.532988; 554.734475; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 13; 19916.386489; 18917.213425; 461.567298; 537.605766; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 14; 20158.396846; 19087.792947; 447.310619; 623.29328; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 15; 20171.287243; 19144.346918; 465.17492; 561.765405; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 16; 19215.812325; 18185.655933; 458.952895; 571.203497; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 17; 19328.36419; 18168.593865; 598.651961; 561.118364; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 18; 19159.197889; 18064.682097; 459.958463; 634.557329; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 19; 19392.652544; 18421.858142; 420.131492; 550.66291; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 0; 18118.462024; 14790.354352; 1985.549434; 1342.558238; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 1; 27362.891787; 25923.13992; 580.338395; 859.413472; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 2; 24611.515798; 23224.583071; 507.746244; 879.186483; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 3; 23539.231925; 22341.518764; 505.861764; 691.851397; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 4; 22545.05241; 21456.55966; 519.054679; 569.438071; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 5; 22252.018062; 21227.045161; 466.183247; 558.789654; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 6; 21419.606537; 20292.874276; 560.919946; 565.812315; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 7; 21100.270684; 20088.068749; 446.227772; 565.974163; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 8; 21174.069671; 20064.178958; 548.802322; 561.088391; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 9; 20986.494838; 19917.375344; 492.245956; 576.873538; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 10; 20546.752924; 19553.392036; 454.801478; 538.55941; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 11; 19953.935464; 18872.356871; 452.939204; 628.639389; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 12; 19620.46537; 18653.822875; 449.273038; 517.369457; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 13; 19830.878693; 18823.535672; 452.643799; 554.699222; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 14; 20163.779186; 19173.70035; 446.297861; 543.780975; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 15; 19746.400797; 18736.798396; 446.125411; 563.47699; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 16; 20367.504841; 18982.467534; 829.986672; 555.050635; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 17; 19827.700083; 18787.060549; 523.685098; 516.954436; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 18; 18382.024403; 17289.959329; 452.767292; 639.297782; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 19; 18667.659884; 17688.642286; 445.547947; 533.469651; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 0; 17345.769138; 14546.990709; 1540.360061; 1258.418368; 2500000; 2500000; 2500000; 2500000
